Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Domiciliary Care for Homeless Vets DCHV,1-877-424-3838,https://www.va.gov/homeless/dchv.asp,,"24/7 residential medical support to help veterans rebuild their lives; The Domiciliary Care Program is the Department of Veterans Affairs (VA) oldest health care program. Established through legislation passed in the late 1860's, the Domiciliary's purpose was to provide a home for disabled volunteer soldiers of the Civil War. Domiciliary care was initially established to provide services to economically-disadvantaged Veterans, and it remains committed to serving that group. The Domiciliary has evolved from a ""Soldiers' Home"" to become an active clinical rehabilitation and treatment program for male and female Veterans and domiciliary programs are is now integrated with the Mental Health Residential Rehabilitation and Treatment Programs (MH RRTPs)."
Dream Center's Mary's Home,719-301-5411 719-247-2007,dreamcenters.com,4360 Montebello Dr Ste 900,"Housing/Shelter for women and children; women's health clinic; single mothers exiting homelessness; emergency housing, women free clinic"
Dual Diagnosis rehabs,Aspen Ridge Recovery Lakewood,"Choice House, Boulder CO; Continuum Recovery Center, Denver","Footprints to Recovery, Centennial, CO","Crossroads in Pueblo, Mountain Spring Recovery, Monument, CO; Peaks Recovery Centers, C/S, CO; Raleigh House, Denver; Red Rock Recovery Center, Lakewood; The Rose House, Louisville CO; Sandstone Care, C/S, CO; Women's Recovery, Denver; Zennia Healing, Denver and Broomfield; Center for Recovery, Denver; Denver Springs, Englewood; Revive Health, Denver; HEART Counseling Center; Turning Point, Fort Collins; Peaks Recovery Centers, C/S; Rites of Passage, Crawford; Northpoint Colorado, Loveland; Acqua Recovery, Fort Collins"
Dungarvin Colorado,303-423-7660,dungarvin.com,"4704 Harlan St STE 150, Denver, CO 80212","A little about us: Dungarvin is a national organization of privately owned companies that are dedicated to providing high quality, community-based supports to people with varying support needs. Dungarvin provides a variety of individually tailored services and supports under the Medicaid Home and Community Based Waiver. Other services provided include day services, supported employment, case management, supported foster care, children’s services, respite care, host homes and supports for persons with traumatic brain injury and mental health needs in several states.  Our quality services are flexible and responsive to individual needs and choices, while maintaining the fiscal integrity that ensures the long-term stability and security every person expects and deserves."
El Grupo Vida,303-335-9875,elgrupovida@gmail.com     https://elgrupovida.org/en/home/,"3443 S Galena St, Ste 120 Denver, 80231","Hispanic/Latinx parents group formed to provide mutual support for people with disabilities or special needs, their parents, family and guardians"
"El Paso County ""Turnkey Plus"" Mortgage Program", ,admin.elpasoco.com/economic-development/single-family-turnkey-mortgage, ,"Maximum amount: 5% of mortgage amount as a grant, 0% interest, 50% of DPA forgiven over first 5 years with remaining 50% forgiven at year 30, no first-time homebuyer requirement"
El Paso County Detox Facility,719-390-2046 719-390-2047 24/7 Ph Number 855-705-8275,NPI 1922434182   https://americanrehabs.com/treatment-centers/el-paso-county-community-detox-facility/,2723 E Las Vegas St 80906,Available 24 hours/day
Elevate Apartment Homes,719-636-1115,,402 Creston Lane 80905,Affordable Housing
Elwood Staffing,719-578-5478,elwoodstaffing.com,3366 Templeton Gap Rd 80907,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Embrave,719-473-4460,https://www.comcor.org/,"5465 Mark Dabling Blvd, C/S, CO 80918","Restoration Services in Colorado Springs, halfway house, IRT, IOP, etc."
Embrave/CAE,719-633-1469,https://cdoc.colorado.gov/parole-and-re-entry-services/general-information/parole-offices,888 Garden of the Gods Rd,"Those that are on parole will need this info  If you successfully complete the tx at either place, parole can pay for first month rent and downpayment on an apartment"
Emergency Rental Assistance Program,844-926-6632,https://states.aarp.org/colorado/denver-emergency-rental-assistance-program,Online Application: https://nam12.safelinks.protection.outlook.com/?url=https%3A%2F%2Fcdola.colorado.gov%2Frental-mortgage-assistance&data=04%7C01%7CASnyder%40aarp.org%7C1f4247d777e04a873cce08d972276ddc%7Ca395e38b4b754e4493499a37de460a33%7C0%7C0%7C637666335929169365%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=u5ECHKEpaHqKRuAtaEziDtptxwyDGyLExqfF3zAce%2Bc%3D&reserved=0,Colorado ERAP
Emergency Solutions Grant ESG,cityhousingandcommunityvitality@coloradosprings.gov,https://coloradosprings.gov/esg,esg_grant_application_guide.pdf,"Temporary (possible annual renewal, done for 2024) funding for housing"
End Homelessness,202-638-1526,https://endhomelessness.org/,Washington DC,Nonpartisan organization committed to preventing and ending homelessness in the US
Energy Outreach Colorado,,energyoutreach.org,,"affordable energy solutions for Colorado, bill assistance, resource database, sign up for liheap"
Energy Resource Center,719-591-0772,erc-co.org,"540 E Cimarron St, Colorado Springs, CO, 80903","Not for profit that helps people check for energy consumption, household carbon footprint, home safety and detection, home insulation, appliance efficiency, solar solutions; save money on energy costs, cut energy waste, assist with affordable housing crisis, application for benefits or weatherization program, energy assessments, post-energy assessment steps, completion of work, final inspection, resource database for energy efficiency"
Ent Credit Union,,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi6zLXD9-GJAxWi1BYFHTKiJicYABAAGgJ0bA&ae=2&aspm=1&co=1&ase=2&gclid=Cj0KCQiAouG5BhDBARIsAOc08RSdSiP3K5mqLYO9euKr2msAYZHYS_3R0zDBINv0It1-rnK--AbYrpkaAkz5EALw_wcB&ei=CiE5Z8XYG_rlwN4PirqfoAs&ohost=www.google.com&cid=CAESVuD2yAI3aNgVKx-3DP9u8zmcGA3npGYEEBZ9wFsMQIjrNLshhvsTrqNZLCGYWecPVi1L2PQ5psLoMMwxKLroOXVd2dytKGaBbaWeAOVYlV2oIPmcesNJ&sig=AOD64_0zNf6Vkft7X0n8RDUdIICbcTXhAQ&q&sqi=2&nis=4&adurl&ved=2ahUKEwjFhafD9-GJAxX6MtAFHQrdB7QQ0Qx6BAgMEAE,,"Can help credit score improvement, financial planning, budgeting, getting out of debt, building credit, help with housing (homebuying process or when you're struggling with rent or mortgage payments"
ESUSU,Apply: https://rentrelief.esusurent.com/Lending#/terms,esusurent.com/rent-relief,"Partnered with 'Stable Home Fund', zero-interest, no-fee loans to prevent evictions","eligibility: reside in property that works with ESUSU; owe less than $5,000 in rent; not behind by more than 3 months' rent; not currently in the eviction process. THIS IS A LOAN"
Eudaimonia,T/P 512-277-2025,https://eudaimoniahomes.com/,,"Clinical therapy, alcohol and drug screening, employment assistance, volunteer placement, educational planning, peer recovery support, three-phase recovery program; sober living"
Eviction Clinic,719-471-0380,coloradolegalservices.org,270 S Tejon Room W-163 80903,Tuesday and Thursday 8:30-11:30am
Experience Camps,,experiencecamps.org,,Camps across the nation that allows children who've lost one or both parents to go to camp at reduced or no charge
Express Employment Professionals (North),719-266-9980,expresspros.com,1234 E Woodmen Ste 110 80920,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Express Employment Professionals (South),719-390-1300,expresspros.com,2360 S Academy Blvd 80916,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
FAFSA,,,,Student Loans
Fair Market Rents,,https://www.huduser.gov/portal/datasets/il.html,,Rent assistance program income limit database/info/calculator?
Fairway Valley Apartments,719-596-1636,,3603 Airport Rd 80910,Affordable Housing
Familly Resource Network CO,719-227-7477,https://familyresourcenetworkco.com/clinical-services/supervised-parenting-time,"5360 N Academy Blvd Ste 130, Colorado Springs, CO 80918","Resource Database, family visitation, CFI/Meditation, therapy (individual, family, couples), home studies, Contractual adoptive support services, to include home studies, pre and post placement services, and trainings, family preservation, supervised parenting time, classes such as first aid cpr, parenting classes, parent child interactions, life skills"
Family Attachment Center,719-632-3204,,"2913 Beacon St, C/S, CO 80907",Parent child therapy for attachment
Family Connections,(719) 520-1019,https://www.ccharitiescc.org/family-connections-at-helen-hunt-campus/,2503 Holiday Lane 80909,"Provides high-quality, family- and child-oriented services for little or no cost. Also offer community trainings on child abuse/neglect issues, parenting, child development and shaken baby syndrome prevention."
Family First Supervised Visitation and Exchange Services,719-358-0356,https://www.alignable.com/colorado-springs-co/family-first-supervised-visitation-exchange-services,1935 E Bijou St,"Ideal clients are those parents and/or guardians who are going through difficult times, be it Divorce, Separation, incidence of Domestic Violence or other situation of a criminal nature, where a need for a third party to supervised parenting time. Referrals can be court ordered or voluntary.."
Family Life Services,(719) 632-4661,http://flscs.org/,"1880 S Cascade Ave, Colorado Springs, CO 80905","Affordable Housing, single mom individual apartments"
Family Promise of Colorado Springs,719-329-1244,https://familypromise.org/  https://www.familypromisecos.org/ ,https://www.tfaforms.com/4903855 fill out to request VISPDAT with worker,"Shelter/Housing, helps to fill out VISPDAT; church volunteers to house families until they get on their feet, may not accept those with a criminal record"
Family Tree,303-420-6752,www.thefamilytree.org,"Denver, CO","24/7 crisis line, emergency shelter, legal advocacy, advocacy, parenting & housing support"
Family Voices,303-877-1747,https://www.familyvoicesco.org/,info@familyvoicesco.org,"Resource Database for family needs; resource navigation; education and training (medicaid 101, HCBS-home and community based service waivers, insurance appeals, medical home model of care, family engagement, funding, navigating systems of care); advocacy and policy; "
Federal Government Loan,,https://www.usa.gov/government-loan,,"List of links for federal loans for: students who need help paying for school; buying a home/home repairs, funding their business, needing support after a disaster, farmers and ranchers"
Federal Grants/loans,,usa.gov/tribes,,Federal loans/etc for Native Americans
Federal Report a Crime,,https://www.usa.gov/report-crime,,To report a crime federally/internationally if there is no threat currently to safety of self or others
Felon Friendly Housing List,Grand Centennial Apt,Grand View Apt   Camelback Points Apt Homes Fountain Springs Apt,Arbor Point Elevate Apt Talon Hill Apartment Homes,Aspen Creek Apt Fountain View Apt the Woods Apt Broadmoor Ridge Apt Ivy at Cheyenne Creek Windmill Apt
FHLB of Topeka Homeownership Set-Aside Program, ,fhlbtopeka.com/hsp,,"Maximum amount: $5,000, forgivable grant with a 5-year retention period, may be combined with other federal, state, and local grants/loans"
Find Shelter via US Department of Housing and Urban Development,202-708-1112  tty: 202-708-1455,https://www.hud.gov/findshelter,,"Find shelter in your area, resource database for housing/rent/section 8, housing counselor, reporting housing discrimination, coronavirus resources"
Fir Tree Apartments,719-596-3232,,3835 Radiant Dr 80917,Affordable Housing
Fireside Apartments,719-597-6207,,620 N Murray Blvd 80915,Affordable Housing
First Visitor,719-632-5700,https://www.peakvista.org/services/first-visitor,,"Classes for parents to prevent sudden infant death syndrome (SIDS), abusive head trauma (AHT), or shaken baby syndrome (SBS); home mental health visits for yough children, program A: 0-12 months; probram B: 12-24 months; program C: 24-36 months; program D: 3-5 years. "
Food Trucks Against Homelessness,,https://foodtrucksagainsthomelessness.com/,,"Food (Mondays), clothes, blankets, under clothes, socks, scarves"
For Pride and Honor,,https://4pahorg.wixsite.com/forprideandhonor,4pahoperations@gmail.com,"Displace, disabled, retired veterans receive laundry assistance, hygiene, clothing, project homefront contributor, support groups and employment referrals"
Fort Carson Family Homes,719-526-1101,http://www.fortcarsonfamilyhomes.com/,Colorado Springs CO,Military homes on base for families
Fort Carson Housing Service Office,719-526-2323,https://www.military.com/base-guide/colorado-springs-military-bases/contact/housing-services-office/4281,"Evans St Bldg 1225, Fort Carson, CO 8013",Housing help for active duty military/spouses
Fort Lyons Supportive Residential Community,719-662-1162,https://www.coloradocoalition.org/GetToKnowFortLyon,"30999 county rd 15 Las Animas, CO 81054","Homeless sober living and recovery, 30/60/2 year programs"
Foster Care and Adoptive Community,,fosterparents.com,,"foster parent guidance classes and support community, social worker/mft ceu credits and you can get all 40 hours from our courses-20 under each category!!!!!"
Foster Parent College,800-777-6636 fax: 541-343-0177,fosterparentcollege.com,support@fosterparentcollege.com,Various classes and resource database for foster parents
Fostering Hope Foundation,,fosteringhopefoundation.org     info@fosteringhopefoundation.org,"111 S Tejon St, Ste 112, Colorado Springs, CO 80903","Foster Parent support system for raising children with the following: volunteer 'aunts and uncles', home repairs, tutors, errands, play dates"
Fountain Gardens Senior Living,719-632-2155,http://www.dunmire.net/property/121/,"3165 E Fountain Blvd, Colorado Springs, CO 80910",Senior Housing/Emergency Housing/Affordable Housing
Fountain Housing Authority,719-382-5630,https://fountainhousingauthority.colorado.gov/,"501 E Iowa Ave, Fountain, CO 80817","Fountain Colorado website shows if any waitlists are accepting applications for vouchers or not, Housing Choice Voucher Program, Grinde Manor (low rent public housing), Fountain Townhomes, Fountain Mesa Court Townhomes"
Fountain Oaks LP,(719) 418-6835,,"2614 E Fountain Blvd, Colorado Springs, CO 80910",Affordable Housing
Fountain Springs Apartments,(719) 591-4600,https://home.securityproperties.com/fountainsprings/,"4325 Fountain Springs Grove, Colorado Springs, CO 80916",Affordable Housing
Franklin Square Townhomes,,https://csha.us/franklin-square,"605 N Franklin St, Colorado Springs, CO 80903",Senior Housing/Emergency Housing/Affordable Housing
Friends of Man,303-798-2342,friendsofman.org,,"Car Repairs, hearing aids, glasses, daycare, wheel chair adaptation (joystick), corrective helmets, wheelchair repair, van accessibility, assistive tech, clothing, nursing home holiday gifts, daycare supplement, dental, food, prosthesis, glasses, wheelchair ramp, stair lift, medical equipment, custom crutches, mobility equipment, therapy, therapy camp, vehicle hand controls"
Front Range Staffing,719-323-6632,frontrangestaffing.com,1257 Lake Plaza Dr Suite 203 80906,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
FRSO Revolution Socialism Liberation,612-477-5807,frso.org,,Freedom Road Socialist Organization (FRSO) is a national organization of revolutionaries fighting for socialism in the United States. Our home is in the working class.
Galley Manor Apartments,719-434-7337,,1032 Rice Dr 80905,Affordable Housing
Garden Apartments,(719) 574-2545,,"3360 Verde Dr, Colorado Springs, CO 80910",Affordable Housing
Garden Pines Apartments,719-272-4220,,4424 N Chestnut St 80907,Affordable Housing
Gerofit,,https://www.va.gov/GERIATRICS/pages/gerofit_Home.asp,,Fitness program for senior veterans offered by VA to those already under their care
God's Pantry Ministries,719-382-0643,http://godspantryco.org/,"30 Widefield Blvd, Colorado Springs, CO, 80911","Resource for getting clothing, call them before you go so they know to expect you. Food for homeless, furniture"
Goodwill Resources,,https://goodwillcolorado.org/services/,,"Resource database of what's offered by goodwill. Help with farmers/ranchers, developmental, aging challenges, independence in agriculture trade and commerce; job training and support, LEAP (low-income energy assistance program); information technology training A+ cert, network + cert and security + cert for comptia; career development services, youth education/career development, mentoring, soft skills, work opportunities for those with disabilities (custodial), child support/improved payments and child success (impacs 303-412-3150), educational and social integration for refugee youth (CLIMB 720-392-8242), work skills and family stabilization (colorado works/tanf), soft and practical skills training (self-esteem, self-motivation, personal responsibility and reliability, cultural diversity and acceptance 720-738-0001), day program for individuals with significant disabilities, day program for individuals with developmental disabilities (POSSIBILITIES), day program for seniors (VOYAGES), in0home care: your life your way, Senior move managers (things forgotten not gone, moving service to help seniors moving into aging community/etc); in-home support services, financial support to caregivers for loved ones with disabilities on medicaid (free medical benefits); residential services (individuals with developmental and age-related challenges to remain independent); transitional students support (one-on-one job skills development for preparation for graduation); commercial contract services for businesses. Donation pick ups"
Grace's List,,https://new.graceslist.org/services/tags/colorado-springs/directory/categories/homeless-shelters/,,"emergency services directory offering a list of local homeless shelters, churches, food banks and other emergency services, resource database"
Greccio Housing,719-475-1422,greccio.org info@greccio.org,1015 E Pikes Peak Ave #110 80903,"Housing/Shelters charges 30% of income for rent. If no income, no rent. Pet friendly for emotional support animals/service animals; does help run applications for Solid Rock apts; eviction prevention program (719-475-1422 ext. 107)"
Green Path,877-337-3399,greenpath.com,,"Can help credit score improvement, financial planning, budgeting, getting out of debt, building credit, help with housing (homebuying process or when you're struggling with rent or mortgage payments"
Greentree Village Apartments,719-597-3554,,3562 N Carefree Cir 80917,Affordable Housing
Griffis Blessing,(719) 520-1234,https://www.griffisblessing.com/,"102 N Cascade Ave # 550, Colorado Springs, CO 80903",Affordable Housing
Grit Ground,719-280-3013,https://remerg.com/resources/grit-grounds-recovery-homes/,https://www.facebook.com/gritgrounds/,Sober living in the springs Have heard many many negative things-go to them at your own risk
Habitat for Humanity,719-667-0840,http://pikespeakhabitat.org/   office@pikespeakhabitat.org   donations@pikespeakhabitat.org,6250 Tutt Blvd,"vehicle for certain people, can donate old vehicles, builds and improves affordable housing, restore offers inexpensive construction and household items, furniture; Women Build helps women to learn to build and repair homes"
Harbor House,719-473-5557,https://homewardpp.org/what-we-do/housing/sober-homes/,606 S Tejon St 80903,"Sober-living for male adults, one year structured program with IOP, requirements for working and involvement in the community"
Harley's Hope,719-495-6083,harleys-hopefoundation.org,info@harleys-hopefoundation.org PO BOX 88146 C/S 80908,"Resources for pets and keeping their homes intact, financial, food, health care for pet"
Harrison School District 2,,,,"Prospect Village, through 'We Fortify' will house 18-25 yo young adults facing homelessness ($600/month). Housing for its staff, 'Wendy's Village' ($800/month) "
Harvest Farm,970-568-9803  303-297-1815   970-224-4302,https://www.harvestfarm.org/,Harvest Farm: 80549; Denver Rescue Mission: 80216; Fort Collins: 80524,"Denver Rescue Mission; homelessness unhomed individuals; New Life Program; MEN seeking to exit substance abuse and homelessness. Case Management, work therapy, counseling, spiritual development, education and life skills, christian based"
Hatler-May Village Senior Residences,(719) 354-4743,http://www.cchnc.org/,"2842 Vickers Dr, Colorado Springs, CO 80918",Senior Housing/Emergency Housing/Affordable Housing
Hazelbrook Sober Living,719-735-8215 303-550-2120 303-800-7009 ANON TIP LINE: 719-624-4065,https://hazelbrooksoberliving.com/homes-and-locations/,"14109 E Exposition Ave, Aurora CO, 80012; 16736 E Illiff Ave, Aurora CO 80013; 2019 E Bijou St Colorado Springs CO 80909","Sober Living, 1 month voucher through PO"
Health Care for Homeless Veterans HCHV,,,,"Outreach, exams, treatment, case management at over 135 sites nationwide"
Healthcare for the Homeless Directory,,https://nhchc.org/grantee-directory/,,resource database for homeless healthcare
Heart Gallery of America,,heartgalleryofamerica.org,,Helping kids in the foster care system find their forever homes/adoption
Heatherwood Club Apartments,719-597-4521,,3741 Oro Blanco Dr 80917,Affordable Housing
Helen Hunt Catholic Charities-Family Connections,719-636-2345 719-578-1222,https://www.ccharitiescc.org/tag/helen-hunt-campus/   FamilySupport@CCharitiesCC.org,"917 E Moreno St, Colorado Springs, CO, 80903","Family services, counseling, housing, preschool"
Help COS,719-955-0742,https://coloradosprings.gov/helpcos,https://coloradosprings.gov/get-help-housing-and-community-vitality-resources,Campaign for public information campaign where resources for residents in crisis and residents who wish to help are shared
Helping Hands Act,,https://helpinghandsact.com/colorado/?gad_source=1&gclid=Cj0KCQjw0Oq2BhCCARIsAA5hubUL61YEgi4etr8yl9voBxbC6yO54qam8Hp-gEP028_1DqZ5PBM06isaAsySEALw_wcB, ,"housing, utility assistance, transportation, further education, tax preparation, job resources and more."
Heritage at Hidden Creek,719-531-7213,,5910 Vista Ridge Pt 80918,Affordable Housing
Herren Project,401-243-8590,herrenproject.org,recovery@herrenproject.org,"All resources and tx possible for recovery needs. Offers scholarships, (for housing and unknown); funded by state"
Hillside Pointe apartments,719-471-9200,https://m.facebook.com/story.php/?story_fbid=868142004157637&id=109161264062418,"905 Hillside Ridge Pt, Colorado Springs, CO 80903",Affordable Housing
Hilltop Latimer House,877-543-9520,https://hilltoplatimerhouse.org/,"Mesa, Montrose, Delta, & Ouray Counties, CO","24/7 crisis line, emergency shelter, case management, & education"
Hoarder Help,800-462-7337  (719) 752-0001,https://hoardingcleanup.com/steri_clean_colorado,,Help in cleaning houses of hoarders
Home Partners of America,,homepartners.com,,"HPA works with qualified families to help them build their credit and save for a downpayment, HPA purchases a home that meets their criteria but is chosen by the family, family rents for 6 years with annual rent caps"
Homebuilders Institute,,hbi.org,,Not for profit that trains future builders in trade and construction skills at no cost to the students to help them attain employment that they can be proud of
Homefront Military Network,719-577-7417,http://homefrontmilitarynetwork.org/,"1120 N Circle Dr, Ste 230","Money for current, veterans and spouses of military."
Homeless Management Information System,,https://www.ppchp.org/homelessness/homeless-management-information-system-hmis/,,HMIS is a local information technology system used to collect data on the delivery of housing and services to homeless individuals and families and persons at risk of homelessness. CHP is the designated HMIS Lead for the Pikes Peak Continuum of Care.
Homeless Outreach Court,,,,Court that has the goal of fixing homelessness instead of charging and detaining the people
Homeless Outreach Team,,https://coloradosprings.gov/homeless-outreach-team,,CSPD responds to calls for service regarding homelessness and provides resource referrals for homeless residents
Homeless Prevention and Response,719-385-5772,https://coloradosprings.gov/homelessness-prevention-and-response, ,Emergency Housing
"Homeless Shelter, New",,2260 La Montana Way/Tomah,2260 La Montana Way/Tomah,
Homeless Veterans,877-424-3838,va.gov/HOMELESS/docs/,,"Programs that offer permanent supportive housing for vets; free health care for homeless vets (HCHV) that offers outreach, exams, treatment and case management to help vets rebuild their lives; supportive services for veteran families (SSVF); VA's homeless veterans community employment services (HVCES), job training, career development and employers ready to hire; women veterans program manager "
Homeless Veterans Community Employment Services HVCES,,https://www.va.gov/homeless/hvces.asp,,"improve employment outcomes for Veterans who have experienced homelessness. HVCES has deployed more than 150 Vocational Development Specialists who serve as Community Employment Coordinators (CECs), at most VA Medical Centers across the country."
Homeward Pikes Peak,719-473-5557,homewardpp.org,2010 E Bijou St 80909,"Shelter/Housing, offers rapid rehousing options/funding/services, Homeward Pikes Peak, single mother housing with kids"
Homewood Pointe Apartments,719-477-0800,,925 Homewood Pt 80903,Affordable Housing
Hope and Home,719-575-9887,https://hopeandhome.org/,4945 N 30th St 80919,Hope & Home trains and actively supports foster parents all across Colorado who feel compelled by Christ’s command to care for children in need.
Hope COS ,719-401-3111,https://hopecos.org/,"5440 N Union Blvd, CS, CO 80918","Emergency shelters, clothes, getting housing"
Hope for the Homeless,,,"594 S Santa Fe Ave, Colorado Springs, CO","Give to the Homeless, all items are donated"
Hope Home,,,,"Assisted living run by nfp in Colorado Springs, run by crossroads"
Hope House of Sterling,970-380-7885,hopehouseeasternco.org,"217 N Front St Sterling, CO 80751; PO Box 314 Sterling CO 80751","Hope House serving Northeastern Colorado supports men, women and families seeking support either through Hope House and/or a connection to another organization that may support their need. They are one of the WAGEES Community Partners that support CDOC individuals. We have a small housing program which is dedicated to men only at this time. Services include case management, connections to resources, classes, group therapy, faith-based services, life skills, and much more. For an application or more information you may visit their website."
Housing and Urban Development,(800) CALL-FHA (800-225-5342) 303-672-5440 719-635-1287,https://www.hud.gov/states/colorado/offices answers@hud.gov ,"1670 Broadway, Denver, CO, 80202-4801",Affordable Housing
Housing and Urban Development HUD Resource Map,,resources.hud.gov,,"Resource database in map form, find: affordable housing, HUD office, Public Housing Authority, Homeless Resources, Affordable Elderly and special needs housing and more"
Housing Authority of Colorado Springs,719-387-6700,F: 719-382-4113 info@csha.us,"831 S Nevada Ave, Colorado Springs, CO, 80903",Housing assistance
Housing Authority of the City of Fountain,719-382-5639,areeder@fountaincohousing.org F: 719-382-4113,"501 E Iowa Ave, Fountain CO, 80817",Housing assistance
Housing Connects,844-926-6632,coloradohousingconnects.org,2250 Eaton St STE B Denver 80214,Housing helpline run by the state. Kind of a 211/resource database specifically for housing resources
Housing First,,,,See Homeward Pikes Peak
Housing Hub Colorado,,https://housinghubcolorado.com/?utm_medium=email&utm_source=govdelivery,,A centralized resource for affordable rental housing utilizing federal housing tax credits and state and local gap funding
Housing Program,,housing_program@bia.gov,bia.gov/bia/ois/dhs/housing-program,Housing program tha timproves housing prospects for Native Americans
Housing Resource Database EPC,,https://admin.elpasoco.com/economic-development/housing-programs/housing-resources/,,El Paso County
"HUD Good Neighbor Next Door Program for Law Enforcement Officers, Teachers, Firefighters, and EMTs", ,hug.gov/program_offices/housing/sfh/reo/goodn/gnndabot,,"Limited to specific HUD-owned properties located in designated Revitilization Areas, Max amount: up to 50% discount off list price of the home, deferred 3 year forgivable loan (no repayment), after 3 years you can sell the home and keep any equity/appreciation, if you leave the employment nothing changes as long as you live there for 36 months"
HUD Home Repairs,,,,"Housing and Urban Developments list of resources for house repairs, loans and lenders"
HUD Homeless Vets crisis line,303-672-5440 202-708-1112 tty: 202-708-1455 ,http://www.hud.gov/co,"Denver, CO",Assisting homeless vets find a home
Hud Housing,,https://ccdenver.org/housing/hud/,,Housing that is supported by HUD
HUD-VASH Vouchers Housing and Urban Development,202-708-1112 tty: 202-708-1455,https://www.hud.gov/program_offices/public_indian_housing/programs/hcv/vash    CO_webmanager@hud.gov,"1670 Broadway 25th Fl Denver, CO 80202",Housing vouchers for homeless vets
Hunt Family Housing,719-866-6440,https://www.ccharitiescc.org/hunt-family-housing-capital-campaign/,BReimerbaum@CCharitiesCC.org,"New family shelter, temporary housing until a family can get into a more permanent housing situation."
Impact Development Fund Down Payment Assistance, ,impactdf.org/el-paso-county/,,"Borrowers must obtain their primary mortgage from FirstBank. Max amount: 5% of purchase price or $30,000, whichever is less. Repayment at 6% fixed interest over 15 years and no housing ratio is used, with debt-to-income ratio of 50% max"
Impact Empowerment Group,720-819-7150 and 720-394-2341,http://www.impactempowerment.org/,"5405 E 33rd Ave, Denver CO 80207","IEG provides programs in education, employment, and entrepreneurship. They can help you get out of a gang, make different choices, provide mentoring and help finding a job, improve your education, develop a career, become an entrepreneur, and more. Walk-ins are welcome."
Improved Payments and Child Success (IMPACS),719-500-9759,https://goodwillcolorado.org/services/,,"Goodwill’s IMPACS Program helps parents paying child support and their families overcome barriers to employment through supportive services and individualized case management. Approved applicants collaborate with Goodwill staff and community service providers (e.g., community colleges, workforce centers, etc.) and/or county human service departments to assist participants in securing gainful employment and maintaining their financial support obligations."
Independence Center,719-471-8181,theindependencecenter.org,"729 S Tejon St, 80903","Handicapable assistance; homeless assistance, civil rights for people with disabilities, Disability advocates, home health, CAN program, family payer program, Home Modification, reduced price bus passes, id voucher, non-sober housing voucher: Erika"
Interfaith Hospitality Network,719-329-1244,https://www.familypromisecos.org/interfaith-hospitality-network,"420 N Nevada Ave, Colorado Springs, CO, 80901","Shelter/Housing, parenting skills, case management community support, referral services"
"Intervention, inc.",303-450-6000,int-cjs.org/c3,https://www.int-cjs.org/locations    ,"addiction recovery, mental health, photo id/dL, medicaid, medical/dental, housing resources, sober living, peer support specialists, job search assistance, food and clothing, transportation, GED, trade/life skills, financial management, veterans assistance, legal resources"
Ithika Housing,719-578-1629,https://ithakahousing.org/individual/,321 Mesa Rd 80905   hello@ithakahousing.org,"Transitional housing for men leaving incarceration/homelessness; 25 yo+ male identifying, ability to obtain and maintain housing, covid vaccine, no svp or murder convictions"
Joes House,1-877-563-7468,https://www.joeshouse.org/,info@joeshouse.org,Lodging guide for cancer patients
Judi's House,720-941-0331,judishouse.org,,"Judi’s House is dedicated to improving outcomes for bereaved families by strengthening our grief education and program evaluation. JAG Institute, affectionately named after our co-founder’s late mother, Judith Ann Griese, includes our training and research arms. In honor of Judi and all the families we’ve served, we prioritize sharing our findings to have a larger impact on the care grieving families receive in our country."
Kador Transport (K.A. Dorman Ent.),719-470-0227,kadorent@gmail.com,,Out of state medical transport
Karen Horgen Program,,https://www.familypromisecos.org/application,,One off rent and utilities assistance program
Kelly Services,719-528-5811,kellyservices.com,6760 Corporate Dr Suite 310 80918,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Kenzi's Causes,,https://kenziscauses.org/toy-shop-colorado-springs/,,"0-18 yo, registration yearly before December for that Christmas/Xmas to participate, each child will receive: brand new toy, a new small toy, a new stocking; must bring: large bag/something to carry your toys out with, birth certificates for each child you wish to shop for, a photo id for the parent"
Kids Care Too,719-458-0580,https://www.facebook.com/cokidscaretoo/      kidscaretoo.com,alasna111@gmail.com,Partnership with local businesses to provide warm clothes for homeless as well as blankets
Kids Crossing/Roundup School/R Fellowship,719-922-1483,https://www.kidscrossing.com/,,"Foster Care for kiddos, therapeutic foster care, in home services, educational support/tutoring, mobile crisis, TBRI, therapeutic services, financial support, trauma-informed work program, adult care"
