Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Forget-Me-Not,719-922-7906,forgetmenotcc.com     info@forgetmenotcc.com,"1425 N Union Blvd C/S, CO 80909","for children with mental or physical disabilities: part/full-day therapy sessions that helps to increase verbal, non-verbal comm; improve social interactions and relationships; develop self-help skills such as potty training, eating, and dressing; reduce harmful behaviors such as aggression, self-injury, elopement, tantrums; improve cognition, learning and play skills"
Fountain Valley Medical Center,1-719-653-7776,http://www.fountainvalleyhealthcare.com/,"1259 Lake Plaza Dr #270, Colorado Springs, CO 80906","Mental Health Assisstance, possibly can get in on short notice."
Friends of Man,303-798-2342,friendsofman.org,,"Car Repairs, hearing aids, glasses, daycare, wheel chair adaptation (joystick), corrective helmets, wheelchair repair, van accessibility, assistive tech, clothing, nursing home holiday gifts, daycare supplement, dental, food, prosthesis, glasses, wheelchair ramp, stair lift, medical equipment, custom crutches, mobility equipment, therapy, therapy camp, vehicle hand controls"
Front Range Clinic,(866) 628-7828,https://porchlighthealth.com/suboxone-clinics/colorado-springs-colorado/,1861 Austin Bluffs Pkwy,Health Services
Front Range Staffing,719-323-6632,frontrangestaffing.com,1257 Lake Plaza Dr Suite 203 80906,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Gateway to Success,719-374-1650,,,Substance Abuse Treatment and MA/OT Psychiatric services/DUI education/Domestic violence treatment
Golden Lotus Foundation Asian Heritage Center,719-540-5338,https://www.goldenlotusfoundation.org/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1819 W Cheyenne Rd, C/S, CO 80906","NFP for cultural activities, publications"
Goodwill Resources,,https://goodwillcolorado.org/services/,,"Resource database of what's offered by goodwill. Help with farmers/ranchers, developmental, aging challenges, independence in agriculture trade and commerce; job training and support, LEAP (low-income energy assistance program); information technology training A+ cert, network + cert and security + cert for comptia; career development services, youth education/career development, mentoring, soft skills, work opportunities for those with disabilities (custodial), child support/improved payments and child success (impacs 303-412-3150), educational and social integration for refugee youth (CLIMB 720-392-8242), work skills and family stabilization (colorado works/tanf), soft and practical skills training (self-esteem, self-motivation, personal responsibility and reliability, cultural diversity and acceptance 720-738-0001), day program for individuals with significant disabilities, day program for individuals with developmental disabilities (POSSIBILITIES), day program for seniors (VOYAGES), in0home care: your life your way, Senior move managers (things forgotten not gone, moving service to help seniors moving into aging community/etc); in-home support services, financial support to caregivers for loved ones with disabilities on medicaid (free medical benefits); residential services (individuals with developmental and age-related challenges to remain independent); transitional students support (one-on-one job skills development for preparation for graduation); commercial contract services for businesses. Donation pick ups"
Grand View Hospital,,,,
Grey Team,561-203-3815,https://www.greyteam.org/,"1181 S Rogers Cir #28 Boca Raton, FL 33487","Grey Team’s comprehensive health and wellness programs directly heal all the invisible wounds of war including, but not limited to: traumatic brain injuries, post-traumatic stress disorder, chronic pain, self-medication, and isolation."
Griffith Center,303-237-6865,https://griffithcenters.org/   info@griffithcenters.org,10190 Bannock St STE 120 80260,"Griffith Centers is a non-profit organization offering a full spectrum of mental and behavioral health services to care for populations who have experienced trauma and hardships to build resiliency, hope, and healing for those we serve. Advocate Kids Success/ASK school and truancy; specialized instruction for students in grades 3-12; outpatient mental and behavioral health services; adults with disabilities services; SUD substance use disorder services; supportive services"
Guide Star,,https://www.guidestar.org/?utm_term=guide%20star&utm_campaign=GuideStar+Brand+Control&utm_source=google&utm_medium=cpc&hsa_kw=guide%20star&hsa_net=adwords&hsa_ad=671719330545&hsa_tgt=kwd-298360336&hsa_acc=7561599582&hsa_cam=15858689038&hsa_src=g&hsa_ver=3&hsa_mt=b&hsa_grp=131578037265&gad_source=1&gclid=CjwKCAiA3Na5BhAZEiwAzrfagPg5FVZg9k3E5CCDfu4Y2pIX9_FATjm3HCrTVsoP5leFJcxLvxt1IRoCBOMQAvD_BwE,,Resource Guide for not-for-profits
Harley's Hope,719-495-6083,harleys-hopefoundation.org,info@harleys-hopefoundation.org PO BOX 88146 C/S 80908,"Resources for pets and keeping their homes intact, financial, food, health care for pet"
Healing Warriors Program,970-776-8387,healingwarriorsprogram.org,"1044 W Drake Rd, Ste 202, Fort Collins, CO 80526",organization serving the veteran community and their families by providing care therapies that integrate with a service member’s standard medical care in order to achieve the individual’s wellness goals and restore quality of life.
Health Care for Homeless Veterans HCHV,,,,"Outreach, exams, treatment, case management at over 135 sites nationwide"
Health Care Policy & Financing,,https://hcpf.colorado.gov/program-list,,Resource database for complementary programs for healthcare services such as medicare/medicaid.
Health First Colorado,800-221-3943,https://www.healthfirstcolorado.com/,,Helps with Medicaid
Health Solutions,719-545-2746,health.solutions,41 Montebello Rd Pueblo 81001,"Multiple locations in Trinidad, Walsenburg, Pueblo (x2); residential program, family medicine, crestone recovery; childcare services"
Healthcare Finder,,ihs.gov/findhealthcare/,,Finds Native American approved healthcare/accepts NA healthcare
Healthcare for the Homeless Directory,,https://nhchc.org/grantee-directory/,,resource database for homeless healthcare
Healthcare Policy and Financing HCPF,,https://apps.colorado.gov/apps/maps/hcpf.map,,Please call to schedule an appointment for help with completing a medical assistance application. All locations searchable in this tool may verify required documentation for medical assistance programs.
Hear USA Colorado Springs North,,https://www.hearusa.com/hearing-centers/details/us/80918/colorado-springs/hearusa-colorado-springs-north/16008/?utm_source=google&utm_medium=organic&utm_campaign=businessprofile&utm_content=hearusa-colorado-springs-north-website-40012,6475 Wall St Ste 203 Colorado Springs CO 80918,Possible financial assistance for hearing aids
Help Our Wounded (HOW) Foundation,561-450-6213,howfoundationsf.org,"1030 Wallace Dr, Ste C FL 33444",HOW Foundation supports and promotes the use of hyperbaric oxygen therapy to treat traumatic brain injuries and post-traumatic stress.
Herren Project,401-243-8590,herrenproject.org,recovery@herrenproject.org,"All resources and tx possible for recovery needs. Offers scholarships, (for housing and unknown); funded by state"
High Plains Helping Hands/Fresh Start Center,719-495-3123,https://www.freshstartcenter.com/   Facebook: Fresh Start Center,"7375 Adventure Way, C/S, CO 80923?????????","We fight hunger, poverty, joblessness through sustainable agriculture, food distribution, employment programs, nursing support and case management, health services, education for farming and gardening, healthy cooking classes, finance coaching"
Holistic Doctor,719-784-9735,http://wellnesstherapycenter.com/,"119 S Pikes Peak Ave, Florence, CO 81226",Holistic Doctor
Homeless Veterans,877-424-3838,va.gov/HOMELESS/docs/,,"Programs that offer permanent supportive housing for vets; free health care for homeless vets (HCHV) that offers outreach, exams, treatment and case management to help vets rebuild their lives; supportive services for veteran families (SSVF); VA's homeless veterans community employment services (HVCES), job training, career development and employers ready to hire; women veterans program manager "
Homeless Veterans Community Employment Services HVCES,,https://www.va.gov/homeless/hvces.asp,,"improve employment outcomes for Veterans who have experienced homelessness. HVCES has deployed more than 150 Vocational Development Specialists who serve as Community Employment Coordinators (CECs), at most VA Medical Centers across the country."
Housing Hub Colorado,,https://housinghubcolorado.com/?utm_medium=email&utm_source=govdelivery,,A centralized resource for affordable rental housing utilizing federal housing tax credits and state and local gap funding
Humane Colorado,303-751-5772,humanecolorado.org,info@humanecolorado.org,"When the demand for veterinary services to underserved pets increased dramatically, the organization was ready to help. In 2018, Dumb Friends League Veterinary Hospital at Yuma expanded its services to help prevent and alleviate suffering in pets whose caretakers would otherwise be unable to provide this care."
Humane Society of the Pikes Peak Region,719-473-1741,hsppr.org,610 Abbot Ln 80905,Animal assistance/hospital
Independence Center,719-471-8181,theindependencecenter.org,"729 S Tejon St, 80903","Handicapable assistance; homeless assistance, civil rights for people with disabilities, Disability advocates, home health, CAN program, family payer program, Home Modification, reduced price bus passes, id voucher, non-sober housing voucher: Erika"
Inner City Health,303-296-1767,https://www.innercityhealth.org/,"3800 York St, Denver, CO 80205",Inner City Health provides high quality healthcare to underserved individuals in the Denver Metro area.
"Integrating Supports, Co",719-3133-0626,https://integratingsupports.com/,,Supported employment for those with mental health/disabilities towards independence and stability
Interfaith Hospitality Network,719-329-1244,https://www.familypromisecos.org/interfaith-hospitality-network,"420 N Nevada Ave, Colorado Springs, CO, 80901","Shelter/Housing, parenting skills, case management community support, referral services"
"Intervention, inc.",303-450-6000,int-cjs.org/c3,https://www.int-cjs.org/locations    ,"addiction recovery, mental health, photo id/dL, medicaid, medical/dental, housing resources, sober living, peer support specialists, job search assistance, food and clothing, transportation, GED, trade/life skills, financial management, veterans assistance, legal resources"
Joint Initiatives for Youth & Families,719-630-0927,jointinitiatives.org,"123 E. Las Animas St., C/S, CO, 80903","military family resources, child health and behavior supports, finding quality child care, opening a child care business, early childhood workforce, resource database"
Justice Center C/S,719-473-6212,https://www.justicecentercos.org/apply    media@justicecentercos.org ,,Lawyer Referral: No court date within 6 weeks; priority persons: survivors of family violence; honorably discharged vets and dependants; active duty members; persons with disabilities; senior citizens; immigrants and refugees; persons with landlord/tenant issues
Kador Transport (K.A. Dorman Ent.),719-470-0227,kadorent@gmail.com,,Out of state medical transport
Kelly Services,719-528-5811,kellyservices.com,6760 Corporate Dr Suite 310 80918,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Kid Power Colorado,719-520-1311,https://kidpowercs.org/,"2335 Robinson St, Colorado Springs 80904","Kidpower’s mission is to teach young people personal safety and confidence-building skills to reduce their risk of abduction, assault and emotional, physical and sexual abuse. Our programs are known worldwide for being positive, practical, safe and age-appropriate."
Labor Finders,719-634-1699,laborfinders.com,2828 N Nevada Ave 80907,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
LaborMax Staffing,719-358-6138,labormax.net,2810 E Pikes Peak Ave 80909,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Lamar Colorado,719-336-0650,https://atreatmentcenters.com/lamar-co/   irtreferrals@atreatmentcenters.com ,"800 E. Maple St. Lamar, CO 81052","IRT, dual diagnosis"
Launchpad Apartments,719-427-2609,https://www.thelaunchpadapts.com/,"846 N 19th St, C/S, CO","Run by 'the Place' and is affordable and supportive housing for 18-24 yo to help them turn their lives around; free of charge, paid for by Colorado Division of Housing; 13% for homeless vets paid by state vouchers; Seniors earning 40-60% median income will fill other units"
Law Enforcement Assissted Diversion LEAD Program,303-877-2752,https://bha.colorado.gov/behavioral-health/LEAD     camille.ferran@state.co.us,Times they help: Low-level controlled substance-related and/or prostitution offenses and whom have been repeatedly involved with law enforcement. Continued and/or increased engagement with the criminal justice system due to behaviors and patterns associated with unmet behavioral health needs.,"Locations the program is in effect: Cities: Alamosa (covering the San Luis Valley), Denver, Longmont, Counties: Pueblo, Denver"
LGBTQIAKPN,,how-to-have-the-talk.org                       you-flourish.com,envision-you-training.org,LGBTQIAKPN mental health resource
Life Wireless,888-543-3620,https://lifewireless.com/,Georgia,Government phone medicaid phone
Lindstrom Clinic,719-327-5660,https://www.va.gov/eastern-colorado-health-care/locations/pfc-floyd-k-lindstrom-department-of-veterans-affairs-clinic/,"3141 Centennial Blvd, C/S, CO 80907",Veteran walk-in clinic; Monday and Thursday 9-3; quick issues only
Lutheran Services in America,202-499-5836,http://www.lutheranservices.org/   lsa@lutheranservices.org,100 Maryland Ave NE Washington DC 20002,"Lutheran Services in America (LSA) is one of the largest health care and human services networks in the country, representing 300 Lutheran nonprofit organizations throughout the United States and the Caribbean. LSA works to connect and empower our member organizations, which serve six million people annually, touching the lives of one in every 50 people in the U.S. every year."
Manpower,719-633-7300,us.manpower.com,1155 Kelly Johnson Blvd Ste 111 80920,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Marion House,719-475-7314,http://www.ccharitiescc.org/,"14 W Bijou St, Colorado Springs, CO, 80903","A soup kitchen, medical partners, Hanifen Employment Center, education, employment skill development, computer training, "
Matthews Vu,Weber 574-7083,Woodmen 632-4455  Southeast 574-7038 Rockrimmon 522-0707,Downtown 473-6171,Accepts Medicaid
Maxim Healthcare Services,719-538-5600,maximhealthcare.com,7150 Campus Dr 80920,Homecare
Medicaid 24/7,1-800-283-3221,,,"I have had no reviews/insights into this contact. If you do use them, please tell me how it goes."
Medicaid State Sign-Up Line,800-221-3943,,,State medicaid sign-up line
Medicaid buy ins,1-800-711-6994,https://www.healthfirstcolorado.com/get-help/   https://hcpf.colorado.gov/buy-in-program-working-adults-disabilities,Sign-up: 719-636-0000,"Price based on income; Must have pre-existing conditions that would normally get you in for SSDI/SSI; DO NOT SEND PAPERWORK TO EMAIL, SEND/TAKE TO COUNTY DHS"
Medicaid Doctor Lookup,,https://www.healthfirstcolorado.com/find-doctors/,,
Medicaid Funeral Expenses,,https://ckf.cchn.org/blog/little-known-medicaid-benefits-burial-assistance-program/,https://drive.google.com/file/d/11nwNGSQSu-uwfyTLlBNJ_22GEV6N1IAH/view,"1st link is the explanation, second link is the form to fill out"
Medicaid Phone,,brenda@sunrisecounselingcs.com,,"Send the following information to the email listed to the left: First and Last Name, Last 4 of SS Number, Date of Birth, Address with your zip code and apartment number, email address"
Medicaid Portal,,Colorado Provider Portal > Home (gainwelltechnologies.com),,"I have had no reviews/insights into this contact. If you do use them, please tell me how it goes."
Medicaid Rides,866-288-3133,,,Hearing Impaired Medicaid Ride
Medicaid Transport Reimbursement,719-520-6905,,,"If drove personal vehicle to appt, call for possible reimbursement."
Medical Records,719-344-6108,F: 719-344-7817,3207 N Academy Blvd Ste 1300 80917,Peak Vista Medical Records
Medicare Bus Passes,303-444-3043   719-471-8181,https://coloradosprings.gov/mountain-metro/fares-and-tickets-hub,729 S Tejon St 80903,"In the medicare application, you can buy single use, day and multiple bus passes for REAL cheap"
Medicare Transport,720-665-4449,https://www.mdttransit.com/medicare-ride-service-colorado-springs5e4be744, ,Free transport for medicare recipients
Medline Plus,,medlineplus.gov,,"an information database for health info patients and their families and friends, medical library, part of the National Institutes of Health"
Mental Health Colorado,720-208-2220,https://www.mentalhealthcolorado.org/,"303 E 17th ave Floor 4, Denver, CO, 80203","Strong start for all children, support for families, access to housing supports and services, wellness in aging, reduced potential for harm from alcohol and/or drugs; decriminalize mental health, end discrimination"
Mental Health Support Line,988 Mental Health/SUD/emotional concerns,https://988lifeline.org/,Nationwide,mental health/emotional/substance abuse concern help line 24/7; dial 1 for VET crisis line
Mental Health Technology Transfer Center Network (MHTTC),650-721-8692 701-777-4520,networkoffice@mhttcnetwork.org mountainplains@mhttcnetwork.org [undefined:mountainplains@mhttcnetwork.org],"University of North Dakota 231 Centennial Dr, Stop 7189, Education Building Room 317, Grand Forks, ND 58202","Training, resources and technical assistance to individuals serving persons with mental health disorders. Providers with limited access to service delivery systems w/ attention paid to rural and agricultural communities."
Mental Health Transitional Living,303-866-5170,cdhs)admissions.mgtl@state.co.us  cdhs.colorado.gov    https://cdhs.colorado.gov/mental-health-transitional-living-homes,"3824 W Princeton Cir, Building 15, Denver, CO 80236","helps with food, meds, no benis or money needed, not used within 3 months usually, NO SO, if they required locked facility, none if on M1 hold, Level 2 Home will take people out of detox, acute crisis interventions within 6 or less months. Has SI/HI in last 6 months, actively trying to harm themselves within last 6 months. Homes staffed 24/7 with QMAP. Staff are cooking and basic cleaning, most need to keep up with their own ADL, unlocked doors and hands off. Intensive case manager. Optional programs. So long as they're not decomping/isolating. They pay first, work on getting them on waivers with SSI/medicaid/etc/hcbs; needs 6 month mental health history; new homes opening up with less criteria including only 3 month mental health history, dogs?"
Mentally Strong,719-493-9555,https://www.mentallystrong.com/contact-us/,"3720 Sinton Rd. Ste 104, Colorado Springs, CO, 80907","Mental Health provider, ""Psychiatric Assessments Medication Management, Vivitrol, Art Therapy"""
Mercy Medical Angels,,https://www.mercymedical.org/contact-us,,"Non-emergency medical transportation, free, can do via plane, train, bus or car, no insurance needed!!!"
Metanoia Shelter,,https://www.findhelp.org/metanoia%252C-inc.--zachary-la--metanoia-refuge/5811770958675968?postal=80918,,"Metanoia offers a place of refuge to female adolescent victims of human trafficking, in which to heal physically and mentally. The program provides girls aged 11-17 with mental, physical, and."
Metro Caring,303-860-7200,info@metrocaring.org  https://metrocaring.org/services/id-vouchers/,"1100 E 18th Ave, Denver CO 80218",Free transport for medicare recipients
Mile High Behavioral Health,303-825-8113,,"4242 Delaware St, Denver 80216","OP Co-occuring, shelter"
Military Health System,800-214-8819,https://www.mhsnurseadviceline.com/home,"Nurse advice line for those with Department of Defense Benefit Number, call/chat via text/online/video calls via link",
Mission Medical Center,719-219-3402,https://missionmedicalcenter.org/,2125 E LaSalle St 80909,"Free glasses/vouchers for glasses; behavioral health, dentistry, primary care, free medication, free medical supplies, health education, referral services, 1 bus pass"
Modest Needs,844-667-3776,modestneeds.org   doiqualify@modestneeds.org,"120 E 23rd St, FL 5 NY, NY 10010","Modest Needs is a tax-exempt charity where you can make small, emergency grants to low-income workers who're at risk of slipping into poverty and for whom no other source of immediate help is available. We have designed our programs to help those who work hard and have no where else to go for
assistance, as well as those who give back to our communities and country such as public school
teachers, first responders, veterans returning from service abroad and active duty military members.
Our aim is to support those who don’t generally qualify to receive assistance from conventional
agencies so that they don’t find themselves losing everything because of a short-term crisis.
"
Mountain Springs Recovery,844-481-0693,https://mountainspringsrecovery.com/elderly-drug-addiction-and-treatment/,"1865 Woodmoor Dr, Monument, CO 80132",Elderly addiction rehab
Mr. Ballen Foundation,,https://mrballen.foundation/,,"A fund for victims of violent crimes and the families of the victims, only accepting referrals from our partner org or other victim advocacy professionals. Meant for victims of rape, genocide, homicide, violent crimes against children, sex trafficking, arson, or robbery resulting in death.To be considered, you must apply on the links provided under 'Report a Crime', 'Report Human Trafficking'."
"Nation Indian Council on Aging, Inc.",,https://www.nicoa.org/programs/technical-assistance-and-resource-center/,,May be able to help with hearing aids/medical expense costs
National Craniofinancial Association,800-332-2373,http://faces-cranio.org/financial-assistiace,N/A,Financial assis for med necessary travel to out of town tx for craniofacial cond for indiv and families with monetary barriers to reaching care
National Healthcare for the Homeless Council,,,,
National Mobility Equipment Dealers Association,1-813-264-2697,https://nmeda.org/   info@nmeda.org,FL,"Transport resources for handicapable vehicles and transportation, resource database"
National Organization for Rare Disorders,800-999-6673,http://rarediseases.org/,"7 Kenosia Ave, Danbury CT",Financial Assis for medical expenses for those that suffer from rare diseases
Neighborhood Justice Center,,https://www.4thjudicialda.com/NeighborhoodJustice.html   daonjc_info@elpasoco.com ,"105 East Vermijo Ave, 2nd Floor, Room 230",Mediation services for clients that are going in for a court case to express their role and perspective in order to possibly avoid it going to court for the person's issues and concerns.
Next Chapter,719-930-6811   888-719-8387,https://www.nextchapterhouse.com/   nextchapter@mtcarmelcenter.org,"530 Communication Cir C/S, CO 80905","Community wellness program serving vets and their families; Health: counseling services, telehealth therapy, support groups, alternative therapies, retreats; Transition and employment: military career transition, employment workshops, milSpouse Career Program, Vet job coaching, community partnership resources; Services: Housing and food aid, financial coaching and assistance, education programs, legal support, homeless vet outreach"
Nursecore,719-262-0300,nursecore.com,5043 N Academy Blvd 80918,"CNA, MA, LPN, RN"
Office of Family Assistance,www.acf.hhs.gov/ofa,https://www.acf.hhs.gov/ofa,330 C St SW DC 20201,"Federal guide for grants and resources, native americans/healthy marriage and responsible fatherhood, tribal programs, indigenous resources/resource guide Native American family based assistance"
One Colorado,303-396-6170,https://www.one-colorado.org/,"303 E 17th Ave Ste400, Denver CO 80203","Championing equality for LGBTQIAKPN community, state policy, advocacy, health care, education."
Open bible medical,719-475-0972   719-596-4449,https://openbiblemedical.org/,"555 E Costilla St, 80903 Tuesdays 5-9 pm; Thursdays 10 am to 2 pm Saturdays 9 am to 1 pm","Pharmacy, free access to medical care and life saving medications to the uninsured, low income"
Open Heart Advocates,970-824-2400,https://openheartadvocates.org/about-us/,"Craig, CO","24/7 crisis line, emergency shelter, sexual assault support, mental health resources, human trafficking advocacy, crime victim support, & education"
Operation Helping Hands,,FFCOChaplainRMTeam@army.mil,,Program managed by the Fort Carson Religious Support Office providing immediate and direct support for soldiers and their families facing food insecurity.
Operation TBI Freedom,855-355-6824,https://craighospital.org/programs/operation-tbi-freedom,,
Optum Primary Care,522-1133,600 S 21st St,,PCP accepts Medicaid
"Our mission is to proactively support wounded, ill, and injured service members in their recovery, rehabilitation, and reintegration or transition to civilian life. To achieve this, we ensure holistic and tailored support is provided to meet the needs and goals of the service members and their families and caregivers. Disability determinations of seriously ill or injured service members before separating from service. Recovery coordination program: non-medical support they need to create teh life they want. Military caregiver support: provide resources and information. Education and employment initiative, career readiness assistance. Operation Warfighter: internship program",719-352-7190,https://www.centurypa.com/senior-living/bridge-colorado-springs/,"2494 International Cir, 80910",Resources for assissted living
Over the Rainbow Project,720-580-2696,overtherainbowproject.com,info@overtherainbowproject.com,"LGBTQ+ Re-entry support services: seeking safety, wellness recovery action plan, life skills, parenting, moral reconation therapy (MRT), art recovery, the art of drag, spirituality, recovery yoga, equine recovery therapy, themed group activities, individual therapy, peers"
Oxford House of Colorado,,oxfordhouseco.org,oxfordvacancies.com,Sober living;mpowering peer-ran atmosphere that supports healthy lifestyle practices and comradery for those seeking long-term recovery
P2P: Parent to parent of Colorado,877-472-7201,https://www.abilityconnectioncolorado.org/p2p-co/,,"1 to 1 trained support parent matching; private on-line discussions group comprised of more than 2,000 caregivers; additional online forum dedicated to caregivers of individuals with mental health and/or behavioral challenges; virtual support groups/book clubs/presentations; public policy advocacy opportunities"
PACT ACT,,,,2022 law that widened access to benefits for veterans care that were exposed to burn pits during thier deployments get extra tx help wth the resulting cancer
Parent Smart Helpline,720-777-0123,,,"Free, 24 hrs with nurse, has to be witin Colorado, any medical questions"
Parole Continuity of Care Referral and tx coord. framework,,CDOC Parole Continuity of Care Referral and Treatment Coordination Framework.pdf,,How parole should work on building up parole clients treatment so there's no big gap in care
PASCO Personal Assistance Services of Colorado,719-960-4995,https://pascohh.com/,6385 Corporate Dr Ste 303 80919,"Helps those with special needs/mental health needs by offering: training families for becoming caregivers/CNAs, in home support services, respite care, care plans that are client directed, veterans care/their spouses, private duty nursing, therapy for children and family, "
Pathways to Removing Obtacles o Housing (PRO Housing),,hud.gov/press/press_releases_media_advisories/hud_no_25_017,,Help with breaking past barriers to building/rebuilding/repairing/creating/converting buildings into housing
Patient Access Network Foundation,866-316-7263,https://panfoundation.my.site.com/s/login,"1032 15th St NW, Ste 413, DC","Offers grants to assist with out of pocket medication copay costs, Health Insurance Premiums, Transport for activities that benefit overall health; income below/at federal poverty level, dependent on household size, reside in US, tx in US, receiving treatment/prescribed covered by fund"
Peak View Behavioral Health,719-694-0220,https://peakviewbh.com/,"7353 Sisters Grove, C/S, CO 80923","Mental/behavioral/psychiatric assistance, inpatient and outpatient, for youth as well, detox, takes medicaid, tricare, medicare, private, cash"
Peak Vista,719-632-5700,https://www.peakvista.org/,https://www.peakvista.org/locations,"Will take patients even if they can't pay, free/sliding scale; https://www.peakvista.org/services/first-visitor : Our First Visitor program provides FREE, one-on-one support for parents and caregivers in the comfort of their own home. We provide emotional support, connect parents and caregivers with free community resources, and share information on health, nutrition, safety, and important developmental milestones. First Visitor partners with Zero To Three, a statewide organization that provides our evidence-based materials and together our purpose is to help make Colorado the best place to raise a child under the age of five. free home visits which include gift for baby/toddler, info on child development, dey tag w/ age-appropriate activities, community resources"
Peaks Recovery Centers,719-345-1025,https://peaksrecovery.com/?utm_campaign=gmb,2270 La Montana Wy Ste 200 80918,"Substance Abuse Alcohol Abuse Trauma and PTSD Treatment Services offered in Spanish PHP (Partial Hospitalization Program)Psychiatry Services, Detox Resdidential rehab program weekly individual therapy,2-4 week of programming, Medicaid Assisted treatment; private insurance or cash; in patient; tx; mental health, dd tx"
Penrose Hospital,719-776-5000,,,
People Ready,719-632-1883,peopleready.com,2216 E Pikes Peak Ave 80909,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Pikes Peak Post Acute,(719) 636-1676,pikespeakpa.com,2719 N Union Blvd 80909,"Long-term and post care (surgery/accident/illness/etc) for rehabilitation; provides speech therapists, physical and occupational therapy"
"Place, The (Youth Shelter)",719-630-3223 719-205-7129,theplacecos.org              https://coloradosprings.gov/fire-department/page/community-and-public-health-cares,"423 East Cucharras St, Colorado Springs, CO, 80903","Youth Shelter, offers rapid re-housing services, Street Outreach HUD"
Planned Parenthood,719-475-7162,https://www.plannedparenthood.org/planned-parenthood-rocky-mountains,3480 Centennial Blvd. 80907,"women's health care, men's health care, general health care, birth control, pregnancy (testing and services), HIV and STD testing, might offer financial assistance for Urinalysis"
Prism Community Collective,,https://cosprismcollective.org/,"711 S Tejon St, Colorado Springs, CO 80903","LGBTQIAKPN Community Center, resources: mental and physical health database; peer support; resources and resource navigation"
Project Angel Heart,719-323-0084,http://www.projectangelheart.org/,1625 W Uintah St #1 80904,Non-profit that provides medically tailored meals to the homes of individuals suffering from major medical conditions.
Public Utilities Commission Bills Program,303-869-0380,https://puc.colorado.gov/utilitybillhelp?utm_medium=email&utm_source=govdelivery,dora_utility_bill_help@state.co.us,"Excel energy/black hills energy/atmos energy/CO natural gas customer who are receiving any kind of benefits may qualify for: pilot Utility Bill Help program (UBH), a utility energy assistance program for income qualified consumers. The UBH program helps Coloradans access resources to manage winter heating expenses."
Pueblo Works,719-922-1627,commwrks.org/pueblo-works,"525 N Santa Fe Ave, Pueblo, 81003","complete their job seeker workshop are matched with an employment coach who provides individualized job search assistance to include resume preparation, e-mail setup if needed, interview coaching, job leads, and community referrals for housing, transportation, healthcare, counseling, childcare, food and other support services. In addition, they provide life skills assistance to help address other issues related to success--financial management, time management, conflict resolution, anger management, parenting, reconciliation, and interpersonal communication skills. Call or email through the website link to get started. PuebloWorks is also able to provide free Lifeline phones."
Purple Mountain Recovery Inc,719-445-0621,https://www.purplemountainrecovery.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17110383456569061474,"3225 Austin Bluffs Pkwy # 100, Colorado Springs, CO 80918",Mental Health & DUI services     DO NOT RECOMMEND
Q Link Wireless,855-754-6543,https://qlinkwireless.com/?srsltid=AfmBOop0ls0wMJ0UZiGxtVAIs7aAAym5a457CiTIhHISAm7FGMuC-oBI,,Government phone medicaid phone
QMAP State Approved Instructors,,https://docs.google.com/document/d/1LdZr12VPRO833LgA7AYVF8LEAn_PsKUBlfiY-xCn2Wo/pub,,List of state approved QMAP teachers for medication/medical work
Rachel Schiller,421,Family assistance program that connects healthy families with resources to help them flourish; juvenile Detention screening; Detention services for juveniles; Individualized Planning Session; Minority Family Advocacy; HiFi Wraparound; Family Support Partners,,
Raleigh House,720-891-4657 ,https://www.theraleighhouse.com/,"4401 S Quebec St, Denver CO 80237","Sober Living in Denver, Equine therapy, art therapy, indoor rock-climbing wall, horticulture and gardening, meditative yoga, 1-mile walk/run path around ranch"
Re-entry coordinator for Boulder's DA Office,303-441-1708,,"1777 6th St, Boulder, CO 80302","If you have a case with the Boulder DA's office, Deb Smith will help you navigate resources. This is an innovative program for a district attorney's office to provide, so just because it's inside a DA's office, don't be afraid to reach out to get help. Deb can help you navigate resources like housing, treatment, and more. She can also help you navigate the system. Call the number below or email Deb at dsmith@bouldercounty.org to set up an appointment."
Recovery Unlimited,(719) 358-7338,https://recoveryunlimited.biz/,"140 S Parkside Dr, Colorado Springs, CO 80910",Treatment Facility
Recovery Village at Palmer Lake,719-955-1800,palmerlakerecovery.com,"443 S Highway 105, Palmer Lake, CO 80133","Detox, Sub tx, detox, co-occurring, serious mental health illness/serious emotional disturbance in children; takes tricare, private insur, cash"
Residents Primary Care Physicians,719-653-7776,fountainvalleyhealthcare.com,1259 Lake Plaza Dr. Ste 270,Residents Primary Care Physician
Response,970-925-7233,https://responsehelps.org/,"Aspen, CO","24/7 crisis line, emergency shelter, court accompaniment, advocacy, sexual harassment assistance, medical accompaniment, immigration assistance, & education"
