Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Next Chapter,719-930-6811   888-719-8387,https://www.nextchapterhouse.com/   nextchapter@mtcarmelcenter.org,"530 Communication Cir C/S, CO 80905","Community wellness program serving vets and their families; Health: counseling services, telehealth therapy, support groups, alternative therapies, retreats; Transition and employment: military career transition, employment workshops, milSpouse Career Program, Vet job coaching, community partnership resources; Services: Housing and food aid, financial coaching and assistance, education programs, legal support, homeless vet outreach"
Operation Homefront,877-264-3968,http://www.operationhomefront.org/,3726 E Pikes Peak Ave,Financial Assis. and home repairs to eligible service members and veterans. Rent/Mortgage/Utility/bills/baby items/car payments/car repairs/home repairs/major appliance repairs
"Our mission is to proactively support wounded, ill, and injured service members in their recovery, rehabilitation, and reintegration or transition to civilian life. To achieve this, we ensure holistic and tailored support is provided to meet the needs and goals of the service members and their families and caregivers. Disability determinations of seriously ill or injured service members before separating from service. Recovery coordination program: non-medical support they need to create teh life they want. Military caregiver support: provide resources and information. Education and employment initiative, career readiness assistance. Operation Warfighter: internship program",719-352-7190,https://www.centurypa.com/senior-living/bridge-colorado-springs/,"2494 International Cir, 80910",Resources for assissted living
Partners in Housing,719-473-8890,partnersinhousing.org office@partnersinhousing.org,455 Gold Pass Heights 80906,"Single parent sober living (limited occupancy), furniture from donations (free), meets minimum employment requirements to get your benefits reinstated if DHS cancels them due to lack of employment"
Patient Access Network Foundation,866-316-7263,https://panfoundation.my.site.com/s/login,"1032 15th St NW, Ste 413, DC","Offers grants to assist with out of pocket medication copay costs, Health Insurance Premiums, Transport for activities that benefit overall health; income below/at federal poverty level, dependent on household size, reside in US, tx in US, receiving treatment/prescribed covered by fund"
Payne Chapel AME Church,(719) 358-9314,https://paynechapelamechurch.org/,"3625 Marion Dr, Colorado Springs, CO 80909",Affordable Housing
Peak Education,719-389-1249,peakedu.org,117 S Wahsatch Ave 80903,"Initially conceived as a scholarship-based incentive program, over more than two decades Peak Education has evolved into a mentoring and college access organization that provides long-term engagement with students and families focused on four strategies for success: developing college and career readiness, building students’ capacity for leadership, fostering full family engagement in their students’ journeys, and creating broad-based community connections."
Peak Vista,719-632-5700,https://www.peakvista.org/,https://www.peakvista.org/locations,"Will take patients even if they can't pay, free/sliding scale; https://www.peakvista.org/services/first-visitor : Our First Visitor program provides FREE, one-on-one support for parents and caregivers in the comfort of their own home. We provide emotional support, connect parents and caregivers with free community resources, and share information on health, nutrition, safety, and important developmental milestones. First Visitor partners with Zero To Three, a statewide organization that provides our evidence-based materials and together our purpose is to help make Colorado the best place to raise a child under the age of five. free home visits which include gift for baby/toddler, info on child development, dey tag w/ age-appropriate activities, community resources"
Pikes Peak  Family Success Center,719-632-1543,https://www.facebook.com/p/Pikes-Peak-United-Way-Family-Success-Center-61559749563332/,1520 Verde Dr,"Part of/vice versa of United Way; employment assistance, counseling, wrap around services"
Pikes Peak United Way,719-632-1543,http://www.ppunitedway.org/,518 N Nevada Ave 80903,"Helps with family and youth with job oppor, mentorship, etc; resource database"
Pikes Peak Workforce Center,719-667-3700,https://ppwfc.org/,"1675 Garden of the Gods Rd, Colorado Springs, CO, 80907 1049 N Academy Blvd 80909",Employment assistance
Project Cope,,https://projectcopecs.org/,,The only local program that helps pay utility bills year around
project Diakonia,888-757-9675,https://projectdiakonia.org/,3595 E Fountain Blvd 80910,"Job retention, adult basic education, employability services, vocational rehab, on-the-job-training, vocational training, case menagement, supportive services, meets minimum employment requirements for DHS to reinstate food stamps/etc"
Protect the Game,970-231-3672,https://www.protectthegame.org/,info@protectthegame.org,Giving vets a job by training them to umpire youth sports and creating more certified employees for sporting event authorities
Pueblo Works,719-922-1627,commwrks.org/pueblo-works,"525 N Santa Fe Ave, Pueblo, 81003","complete their job seeker workshop are matched with an employment coach who provides individualized job search assistance to include resume preparation, e-mail setup if needed, interview coaching, job leads, and community referrals for housing, transportation, healthcare, counseling, childcare, food and other support services. In addition, they provide life skills assistance to help address other issues related to success--financial management, time management, conflict resolution, anger management, parenting, reconciliation, and interpersonal communication skills. Call or email through the website link to get started. PuebloWorks is also able to provide free Lifeline phones."
Rat Race Rebellion,,https://ratracerebellion.com/,,Work from home jobs
Restitution,,"Motion to Modify (2 links): https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20242%20Notice%20of%20Direct%20Payment%20of%20Restitution-Motion%20to%20Modify%20Restitution.docx
https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20242%20Notice%20of%20Direct%20Payment%20of%20Restitution-Motion%20to%20Modify%20Restitution.pdf ","Order to Modify (two links): https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20243%20Order%20to%20Modify%20Restitution%20Due%20to%20Settlement%20Agreement%20R8%2017.docx
https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20243%20Order%20to%20Modify%20Restitution%20Due%20to%20Settlement%20Agreement%20R8%2017.pdf",Waiver Forms: https://www.coloradojudicial.gov/financial-services/office-restitution-services
Rise Up School,719-447-9333,rup.org,"5045 List Dr, 80919; 2121 E LaSalle St, Ste 100, 80909","Individuals with Developmental disability host home providers, child family caregivers (CNA???), Children's residential program for ages 5-18 who need help; school K-12; Adult Day program; adult residential program; adult family caregiver (CNA???); adult supported employment"
Rocky Mountain Community Land Trust,719-447-9300,rmclt.org,1212 West Colorado Avenue 80904,"Assistance is a permanent investment in the property of at least 20% of the purchase price, no mortgage insurance required, RMCLT investment lowers monthly mortage payment"
Rocky Mountain PACE Program of All-inclusive Care for the Elderly,855-207-0702  719-314-2327,https://rmpace.org/,"8595 Explorer Dr C/S 80920   2502 E Pikes Peak Ave Ste #100 C/S, CO 80909","Coordinated and all-inclusive health care for the elderly: Social, adult day/health center, recreational activities, educational classes; Support: transportation, CM to coordinate services, home health care, personal care and laundry services, respite care; Wellness: nutritious meals and snacks, homemaker services, recreation therapy, counseling, home health care, medication, physical tx; Medical: physical and occupational therapy, emergency, hospital and nursing home care when needed, all necessary Rx with no co-pay, medical specialists, med clinic with Dr and nurses, skilled home health care"
Salvation Army (for families only)/Family Hope Center,719-578-9190 719-635-1287,coloradosprings.salvationarmy.org pstock.tsa@gmail.com https://www.salvationarmyusa.org/usn/home/#whatwedo,"709 S Sierra Madre St, Colorado Springs, CO, 80903","Families shelter (children under 18), 90 day facility, get housing, case workers ONLY IF IN PROGRAM; Fountain has more financial resources that C/S branch; holiday gifts, rent, utility, food, rehab, summer camps, disaster relief, lgbtqiakpn support, domestic abuse, elderly, job training, veteran, life skills, human trafficking"
Schedule A,,https://gogovernment.org/resources-by-applicant/resources-for-people-with-disabilities/,,The explanation of the process for Schedule A employment applications and how they help their clients to streamline the process of applying with a disability.
Schedule A for Applicants with Disabilities Eligibility,301-496-3592,https://hr.nih.gov/jobs/announcement-links/schedule-applicants-disabilities-eligibility,1675 Garden of the Gods Rd 80909,Federal Government jobs for those with disabilities
Senior Community Services Employment Program (AARP),719-635-3579,,,Helping Seniors find work
Servicios de la Raza,303-458-5851,http://www.serviciosdelaraza.org/,"Denver, Pueblo","Re-entry services, HIV & STI, essential services, youth leadership, victim services, employment and financial coaching, behavioral health, healthcare access, star community services for Latinx residents of Colorado"
Servicios De La Raza,"Pueblo: 719-359-4240, Denver: 720-410-7108, Crisis Line: 303-953-5930",https://serviciosdelaraza.org/,"Pueblo & Denver, CO","24/7 crisis line, re-entry services, STD/STI testing services, food pantry, clothing bank, case management, employment & financial coaching, behavioral health, & healthcare access"
Signing up for SSI/SSDI,800-772-1213,ssa.gov You can start an application online if you're tech savvy.,,"Look up names and addresses of doctors/hospitals/etc that they've been treated by since their last job or when the disability started, medicines they're on. SSI will back date (NOT back pay) to the first date of illness/disability/etc that proof of disability goes. Must be able to show that they worked 5/10 years prior to the disability/etc took effect."
Silver Key Senior Services,719-884-2300,https://www.silverkey.org/,"1625 S Murray Blvd, Colorado Springs, CO, 80916","Senior Resources, resource database, housing, transport, food, appointment, rent assistance, eviction help, moving assistance, medical, co-pay, no back pay, hearing aid assistance, emergency prescription, minor home repairs; Home assistance: 719-884-2300"
Snap2Jobs (dba PrismXL),888-757-9675,https://snap2jobs.org/,3595 E Fountain Blvd 80910,"Job retention, adult basic education, employability services, vocational rehab, on-the-job-training, vocational training, case menagement, supportive services, meets minimum employment requirements for DHS to reinstate food stamps/etc"
Social Security Hiring those with disabilities,,https://www.ssa.gov/careers/programs/individuals-with-disabilities.html,,Will hire those with disabilities with accomodations
Springs Rescue Mission,719-632-1822,springsreecuemission.org,"5 West Las Vegas St., Colorado Springs, CO, 80903","Homeless Shelter, allows certain animals, food, housing, health and meals, skills and careers, culinary arts, custodial, construction trades, id voucher, furniture for those just leaving homelessness/in need, helps clients to attain minimum dhs requirements of employment to reinstate benefits/food stamps"
Step Denver,303-295-7837,https://stepdenver.org/,"202* Larimer St, Denver, 80205","Sober Living in Denver, highly structured living environment that gives residents knowledge, tools and community they neec to stay sober and become productive, contributing members of society. Sliding scale pay"
Stout Street Clinic,303-293-2217,https://www.coloradocoalition.org/health-services,"2130 Stout St, Denver, CO 80205","Free eye glasses, TB shots card, prescriptions, dental and medical issues (free if jobless)"
Sunrise Serenity-Pine House,719-219-1862,https://remerg.com/resources/sunrise-serenity-pine-house/,"616 N Pine St, 80905","Sunrise Serenity--Pine House provides safe and sober shared housing for men in a good location. Rooms are shared or private for $500 month. The house requires 12-step meetings, household duties and meetings, and has a zero tolerance policy. Services provided include job coaching. Write to the address for their Resident Intake Form to apply. It is possible to have a bed reserved prior to release. You may also call the number listed for information. There is a scholarship through Hornbuckle Foundation for clients who demonstrate a commitment to the program. Individuals must have their case managers or parole/probation officers call to begin the process with a three-party telephone orientation."
Tax Preparation Free,,https://irs.treasury.gov/freetaxprep/,https://www.irs.gov/individuals/free-tax-return-preparation-for-qualifying-taxpayers,In person free tax assistance
Taxpayer Advocate Service,,https://taxpayeradvocate.irs.gov/contact-us,,Low income taxpayer service for those that believe their taxes are incorrect
Temporary Assistance for Needy Families,303-866-5700,https://cdhs.colorado.gov/colorado-works   ,"1575 Sherman St, Denver, CO 80203","Cash payment, schooling, training and jobs, elderly, disabilities, children, parents"
TGTHR,303-447-1206,https://tgthr.org/,1440 Pine St Ste B Boulder CO 80302,"Youth Homelessness not-for-profit, shelter, long-term housing, basic needs, employment, counseling, education"
The Job Store Staffing Services,719-574-4200,jobstorestaffing.com,5390 N Academy Blvd 80916,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Thrive Colorado,720-764-2226,https://thrivecolorado.org/?utm_source=google&utm_medium=cpc&utm_campaign=CID-23244_Snap-2-Jobs_October-2024_Search-Google_Google-Ads_Text-Ads&gad_source=1&gclid=Cj0KCQjwveK4BhD4ARIsAKy6pMKNMWImd5Ua6FrNU3MT2YYHiHMgTwCMxtWNiEJIK-zIAaFN1LQ4pJcaAnPyEALw_wcB&gclsrc=aw.ds,"info@thrivecolorado.org   3435 S Inca St Ste C, Englewood CO 80110","Employment agency with training, licensing and certifications and classes for its clients"
Trimble Charity Fund Through the Elks Foundation,719-634-7360,https://veterans.networkofcare.org/pikespeak-co/services/agency?pid=coloradospringslodgenobpoelkstrimblefund_1042_17_0,elkslodge309@hotmail.com,"Will pay a portion of the fee for glasses; hearing aids, dental, medication"
Unemployment Basic Links,,https://co.colorado.gov/unemployment,,Various links that will likely help in signing up/looking into unemployment benefits
Unemployment Contact Info for Regions,,https://cdle.colorado.gov/unemployment/contact-us,,Location based contact information
Unemployment Eligibility,,https://cdle.colorado.gov/unemployment/ui-claimant-guide/eligibility-for-ui-benefits,https://www.nolo.com/legal-encyclopedia/collecting-unemployment-benefits-colorado.html,Check your eligibility for unemployment
Unemployment General Info,,https://cdle.colorado.gov/unemployment,https://ppwfc.org/unemployment-resources/,
Unemployment How-To,,https://cdle.colorado.gov/unemployment/ui-claimant-guide/applying-for-ui-benefits,,The instructions on how to sign up for unemployment
Unemployment Identification Verification,,https://cdle.colorado.gov/unemployment,,Identification verification for unemployment purposes
Unemployment Payment Inforamtion,,https://cdle.colorado.gov/payment,,Look up how/when/where your unemployment check will be sent out/deposited
Unemployment Registration,,https://cdle.colorado.gov/unemployment/file-a-claim,https://cdle.colorado.gov/unemployment/file-a-claim,"Unemployment Registration Links, if you want to apply in person, go to anny of the community works locations"
Unemployment Resource Lists,,Financial: https://sites.google.com/state.co.us/employment-and-training-grants/home/quest-dwg,,Resource database for unemployment
Unemployment Tax Information,,https://www.getaheadcolorado.org/,https://cdle.colorado.gov/tax-form-1099-g,Help with taxes for those on/going on unemployment
United Providers,719-291-0296,https://upro1.com/,"6197 Lehman Dr. Ste 106, C/S, CO 80918","Employment, residential homemaker services, personal care services, mentorship services, respite care for adults, prevocational services, supported employment, supported housing for those with mental/physical/vocational needs not often covered by others. Individuals can apply on their own if needed."
US Department of Labor: Hiring People with Disabilities,,https://www.dol.gov/general/topic/disability/hiring,,"Federal jobs for those with disabilities to get employment, general information"
US Department of Treasury hiring individuals with disabilities,,https://fiscal.treasury.gov/careers/employment-individuals-disabilities.html,,Will hire individuals with disabilities and with accomodations
VA Survivors' and Dependents' Education Fund,,https://www.va.gov/family-and-caregiver-benefits/education-and-careers/dependents-education-assistance/,,Check if you're eligible for educational funds for veterans dependants and survivors 
Vehicles for Change,855-820-7990,https://www.vehiclesforchange.org/,"Must have: verifiable job offer to work minimum 30 hours a week; driver's license in the state in which you reside, no DWIs or DUIs on your record; ability to afford the ongoing cost of car ownership (insurance, fuel, repairs, etc); ability to cover the fees for taxes, tags and title;;; Vehicles for Change also operates a car award program for those who are members of their partner social service and job readiness agencies. The program provides vehicles to qualifying low-income families and guarantees low-interest loans. Note that you cannot apply for this program; your caseworker or cooperating agency must apply on your behalf. ;;; partner with Michigan, Maryland, Virginia",
Veteran's Job Club,,,"VA Medical Center, Building C Room 111 DENVER","3rd Thursday of the month, 9-11 am, VA Medical Center, job leads, meet employers, discover career resources, resume review"
Veteran Readiness and Employment program,,https://www.va.gov/careers-employment/vocational-rehabilitation/programs/,,
Veteran's Service Officers,719-520-7750  719-309-4729,vet@elpasoco.com,"530 Communication Cir, C/S, CO 80905","A Veteran Service Officer (VSO) is a trained and accredited professional who helps veterans, their families, and survivors apply for and manage VA benefits. VSOs can also help with resources for education, employment, health care, and more"
Volunteers of America Southwest Safehouse,970-259-5443,https://www.voacolorado.org/gethelp-southernco-southwestsafehouse,"Durango, CO","24/7 crisis line, emergency shelter, resources, counseling, children’s services, life skills training, employment services, & parenting education"
Welcome COS,314-750-9263,https://welcomecos.org/,amy.schulte@welcomecos.org,"English language learning, job education and training/upskilling, community resource navigation, citizenship test tutoring, student tutoring and school navigation, cultural mentorship, small group curriculum focused on cross-cultural transition and resettlement, health and benefits navigation beyond 90 days, life skills training, guidance on affordable housing, in-kind donations, learning and networking opportunities for other working in the refugee sector, church education with a focus on refugee care"
Women's Resource Agency,719-471-3170,https://www.linkedin.com/in/wraincorg?trk=public_profile_browsemap_mini-profile_title,"reception@wrainc.org [undefined:reception@wrainc.org]   750 Citadel Dr E, Ste 3128, 80909","Uncertain if still a company, worth a shot; education, employment, advocac, personal and professional needs"
Woodland Park Community Church,719-229-4512,https://www.woodlandparkcommunitychurch.com/,"800 Valley View Drive Woodland Park, CO 80863","We fix cars. We are able to provide labor for minor car repair, while you pay the cost of parts."
WSI Healthcare,719-630-7500,wsijobs.com,8540 Scarbourough Dr Ste 200 80920,Healthcare
Youth Connections of Colorado,,https://youthconnectionsco.org/,Chelsea Taylor-Youth Connections Director chelsea.taylor@raisethefuture.org 303-755-4756 ext 222,"Youth Connections strengthens the ability of educators and schools to provide a school culture and climate that meets the social, emotional, and academic needs of all students, including those who experience significant challenges. With a focus on social emotional development and career-connected learning, Youth Connections provides educators and schools with technical assistance, resources, and support to improve mental health, well-being, and resiliency for adolescents in communities across Colorado."
