Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Military Health System,800-214-8819,https://www.mhsnurseadviceline.com/home,"Nurse advice line for those with Department of Defense Benefit Number, call/chat via text/online/video calls via link",
Military One Source,,militaryonesource.mil/,financialfrontline.org,Resource database for military
Modest Needs,844-667-3776,modestneeds.org   doiqualify@modestneeds.org,"120 E 23rd St, FL 5 NY, NY 10010","Modest Needs is a tax-exempt charity where you can make small, emergency grants to low-income workers who're at risk of slipping into poverty and for whom no other source of immediate help is available. We have designed our programs to help those who work hard and have no where else to go for
assistance, as well as those who give back to our communities and country such as public school
teachers, first responders, veterans returning from service abroad and active duty military members.
Our aim is to support those who don’t generally qualify to receive assistance from conventional
agencies so that they don’t find themselves losing everything because of a short-term crisis.
"
Mountain Post Santa's Workshop,719-650-1937,https://www.mountainpostsantasworkshopco.com/2024-applications,,"Provides gifts, books and games to children in need; Requirements: MILITARY only, ages 6 mo-12 years, active military, current LES and DD 1172-2"
Mt Calvary Lutheran Church,719-634-1053,,1318 N Circle Dr 80909,Wednesdays 10:00am-1:00pm
Mt Carmel Veterans Service Center-Next Chapter,719-309-4714  719-772-7000,https://veteranscenter.org/,"530 Communication Cir, Colorado Springs, CO 80905",See 'Next Chapter'
National Call Center for Homeless Vets,877-424-3838,,,Services to help those vets that are homeless or near to homeless
National Cyber Center,,https://cyber-center.org/,"3650 N Nevada Ave, Colorado Springs, CO 80907","The NCC’s Cyber Education Program provides cybersecurity leadership through two main pillars: K-12 education with the NCC Student Alliance, and the Cyber Force Initiative (Adult Education). As our nation addresses the critical gap in skilled cybersecurity talent, NCC addresses the importance of cyber education through programs and partnerships that invite students to participate in an ecosystem which encourages them to learn, explore, and build their skills."
National Resource Directory,,nrd.gov,,Resource Database for military and their family to resources based on their location and need/category
National Runaway Switchboard,800-RUNAWAY,,,Active duty military and retired military members
Neighbors Helping Neighbors,,https://www.nhnusa.org/index.html,,"Mentor and coaches, volunteers for unemployed, underemployed, veterans"
Next Chapter,719-930-6811   888-719-8387,https://www.nextchapterhouse.com/   nextchapter@mtcarmelcenter.org,"530 Communication Cir C/S, CO 80905","Community wellness program serving vets and their families; Health: counseling services, telehealth therapy, support groups, alternative therapies, retreats; Transition and employment: military career transition, employment workshops, milSpouse Career Program, Vet job coaching, community partnership resources; Services: Housing and food aid, financial coaching and assistance, education programs, legal support, homeless vet outreach"
One Nation Walking Together,719-329-0251,https://www.onenationwt.org/,"3150 N Nevada Ave, 80907",Will give 1 week hotel voucher for those of indigenous people/native American people to Aspen Lodge
One Nation Walking Together,719-329-0251,onenationwt.org,3150 N Nevada Ave 80907,Native American crisis assistance
Online Car Donations,888-228-7320,http://www.workingcarsforworkingfamilies.org/,onlinecardonastions.org    onlinecardonations.com,"Online Car Donation has provided many absolutely free vehicles to families in need, social service agencies and numerous charitable organizations. We review each vehicle donation request case by case and make the decision to gift a working vehicle based on our findings. domestic violence victims, people with disabilities, homeless families living in shelters, families trying to become self-supporting (off gov't assist), military families and vets, non-profit org"
Operation First Response,888-289-0280,http://operationfirstresponse.org/,"20037 Dove Hill Rd, Culpeper, VA",Supports teh nation's veterans and first responders and their families with financial aid based on individual needs
Operation Helping Hands,,FFCOChaplainRMTeam@army.mil,,Program managed by the Fort Carson Religious Support Office providing immediate and direct support for soldiers and their families facing food insecurity.
Operation Homefront,877-264-3968,http://www.operationhomefront.org/,3726 E Pikes Peak Ave,Financial Assis. and home repairs to eligible service members and veterans. Rent/Mortgage/Utility/bills/baby items/car payments/car repairs/home repairs/major appliance repairs
Operation Pheonix a Grey Team and HOW Foundation Initiative,,https://operationphoenix.greyteam.org/,,"During this operation, we will provide a space for qualified military veterans to gather and gain comfort from the community, learn to effectively train their minds and bodies, optimize their nutrition, decelerate their “fight or flight” response, and enable psychological recovery from the effects of war."
OPUS,719-318-5387 Anne-Marie,https://communityculturalcollective.org/   Info@communityculturalcollective.org,"1 S Nevada Ave STE 110, Colorado Springs, CO 80903",Culinary Program through ?workforce?
Other Side Academy,303-335-9488,https://www.theothersideacademy.com/,"1859 York St. Denver, CO 80206","The Other Side Academy is not for those seeking a quick fix to a lifetime of poor habits. A student commits to thirty months in-residence, and in many cases, this is instead of serving a prison sentence. The student may not leave campus without staff approval. The Academy does not accept sex offenders, arsonists, “dual diagnosis” applicants, or others who need special counseling we aren’t equipped to offer."
"Our mission is to proactively support wounded, ill, and injured service members in their recovery, rehabilitation, and reintegration or transition to civilian life. To achieve this, we ensure holistic and tailored support is provided to meet the needs and goals of the service members and their families and caregivers. Disability determinations of seriously ill or injured service members before separating from service. Recovery coordination program: non-medical support they need to create teh life they want. Military caregiver support: provide resources and information. Education and employment initiative, career readiness assistance. Operation Warfighter: internship program",719-352-7190,https://www.centurypa.com/senior-living/bridge-colorado-springs/,"2494 International Cir, 80910",Resources for assissted living
OVC TTAC Office for Victims of Crime Training and Technical Assistance Center,1–866–682–8822,"TAC@ovcttac.org
  https://cpcontents.adobe.com/public/newlearner/newlearner_b346eb25.html?i_qp_user_id=24575422&accountId=65701&newIpUser=true#/newLearnerExperience","1 S Nevada Ave STE 110, Colorado Springs, CO 80903","Free training, online for victim advocacy"
Oxford House of Colorado,,oxfordhouseco.org,oxfordvacancies.com,Sober living;mpowering peer-ran atmosphere that supports healthy lifestyle practices and comradery for those seeking long-term recovery
P2P: Parent to parent of Colorado,877-472-7201,https://www.abilityconnectioncolorado.org/p2p-co/,,"1 to 1 trained support parent matching; private on-line discussions group comprised of more than 2,000 caregivers; additional online forum dedicated to caregivers of individuals with mental health and/or behavioral challenges; virtual support groups/book clubs/presentations; public policy advocacy opportunities"
PACT ACT,,,,2022 law that widened access to benefits for veterans care that were exposed to burn pits during thier deployments get extra tx help wth the resulting cancer
PASCO Personal Assistance Services of Colorado,719-960-4995,https://pascohh.com/,6385 Corporate Dr Ste 303 80919,"Helps those with special needs/mental health needs by offering: training families for becoming caregivers/CNAs, in home support services, respite care, care plans that are client directed, veterans care/their spouses, private duty nursing, therapy for children and family, "
Peak View Behavioral Health,719-694-0220,https://peakviewbh.com/,"7353 Sisters Grove, C/S, CO 80923","Mental/behavioral/psychiatric assistance, inpatient and outpatient, for youth as well, detox, takes medicaid, tricare, medicare, private, cash"
Peaks Recovery Centers,719-345-1025,https://peaksrecovery.com/?utm_campaign=gmb,2270 La Montana Wy Ste 200 80918,"Substance Abuse Alcohol Abuse Trauma and PTSD Treatment Services offered in Spanish PHP (Partial Hospitalization Program)Psychiatry Services, Detox Resdidential rehab program weekly individual therapy,2-4 week of programming, Medicaid Assisted treatment; private insurance or cash; in patient; tx; mental health, dd tx"
Pikes Peak Chapter of American Red Cross,719-632-3563,https://www.redcross.org/local/colorado/about-us/Locations/southern-colorado.html?srsltid=AfmBOorrKN9-wVOi7T4ZXNKuNmrJ6dZOhKhkW2hLBDplQqs0gwD8PSC9,1040 S 8th St C/S 80905,"Helps with natural disasters, fires (personal and widespread); blood donation; military and their family members with challenges of military services; teaches cpr/first aid, lifeguarding, swimming, water safety and more."
Pikes Peak Marine Corps League,,pikespeakmcl.org,Colorado Springs,"Toys for tots, fellow Marines find companionship and understanding with fellow Marines"
Pikes Peak Military Veteran Widows Monthly Meeting,719-331-5689,Last Wednesday of each month,,Support group for veteran surviving spouses
Pikes Peak United Way,719-632-1543,http://www.ppunitedway.org/,518 N Nevada Ave 80903,"Helps with family and youth with job oppor, mentorship, etc; resource database"
Pikes Peak Veteran Housing Fund,719-323-2600,https://coloradosprings.gov/veteranhousingfund,"landlord-info@rmhumanservices.org 17 S Weber 1120 N. Circle Drive, Suite 230
Colorado Springs, CO 80909",Helps veterans at risk of homelessness/unhomed to get into housing. Financial assistance to veets to help them obtain housing as well as offering compensation to landlords if damages and unpaid rent are incurred.
Pikes Peak Veterans Council Meeting,719-235-1058,,,"Last Wednesday of the month at 1830, DAV 26 building, 6880 Palmer Park Blvd all veteran organizations welcome"
Project Healing Waters,,projecthealingwaters.org,"605 S Park Ave, Colorado 80424","Veteran run helping veterans heal through talk and fishinng, camaraderie, connections"
Providers Resource Clearing house,303-962-2270,https://carshelpingcharities.org/cobrand/providers-resource-clearinghouse/,"14500 E 33rd Pl, Aurora, CO","For veterans, furniture, dishes, bedding, lamps, hygiene, beds, rugs – contact Veteran Representative at Volunteers of America."
Purple Heart Foundation,703-256-6139,https://purpleheartfoundation.org/,PO Box 49 VA 22003,"car/vehicle for veterans, food, billsrent, mortgage"
Q Link Wireless,855-754-6543,https://qlinkwireless.com/?srsltid=AfmBOop0ls0wMJ0UZiGxtVAIs7aAAym5a457CiTIhHISAm7FGMuC-oBI,,Government phone medicaid phone
Rape Abuse and Incest National Network,800-656-HOPE,,"More than 1,100 trained volunteers are on duty and available to help victims at RAINN-affiliated crisis centers across the country",
Re-entry coordinator for Boulder's DA Office,303-441-1708,,"1777 6th St, Boulder, CO 80302","If you have a case with the Boulder DA's office, Deb Smith will help you navigate resources. This is an innovative program for a district attorney's office to provide, so just because it's inside a DA's office, don't be afraid to reach out to get help. Deb can help you navigate resources like housing, treatment, and more. She can also help you navigate the system. Call the number below or email Deb at dsmith@bouldercounty.org to set up an appointment."
Recovery Village at Palmer Lake,719-955-1800,palmerlakerecovery.com,"443 S Highway 105, Palmer Lake, CO 80133","Detox, Sub tx, detox, co-occurring, serious mental health illness/serious emotional disturbance in children; takes tricare, private insur, cash"
Removery,,https://removery.com/blog/removerys-ink-nitiative-program-partners-with-organizations-across-north-america/,,"Blog/Resource Database for tattoo/ink removal for former/recovery gang members, trafficking vics/etc"
Researching Ancestry,863-983-6549,stofthpo.com,"Big Cypress Reservation 34725 W Boundary Rd, Clewiston, FL 33440",Native American/Seminole/Indigenous ancestry resources
Residents Primary Care Physicians,719-653-7776,fountainvalleyhealthcare.com,1259 Lake Plaza Dr. Ste 270,Residents Primary Care Physician
RJ Montgomery Center,719-578-9190 719-578-9190,http://coloradosprings.salvationarmy.org/ usw.salvationarmy.org,709 S Sierra Madre St 80903,Homeless Shelter
Rocky Mountain Human Servicesw,303-636-5600 844-790-7647,questions@rmhumanservices.org CMAQuestions@rmhumanservices.org  rmhs.org,"9900 E Iliff Ave, CO 80231 https://www.rmhumanservices.org/","Case management, direct services, flexible support for infants and toddlers, children and adults, veterans, rent, housing"
Rocky Mountain Service Dog Project,435-237-7545,rmsdp.org info@rmsdp.org ,,Free service dogs for veterans
Salvation Army (for families only)/Family Hope Center,719-578-9190 719-635-1287,coloradosprings.salvationarmy.org pstock.tsa@gmail.com https://www.salvationarmyusa.org/usn/home/#whatwedo,"709 S Sierra Madre St, Colorado Springs, CO, 80903","Families shelter (children under 18), 90 day facility, get housing, case workers ONLY IF IN PROGRAM; Fountain has more financial resources that C/S branch; holiday gifts, rent, utility, food, rehab, summer camps, disaster relief, lgbtqiakpn support, domestic abuse, elderly, job training, veteran, life skills, human trafficking"
Sandstone Care,866-283-9148,,2102 University Park Blvd 80918,"drug /alcohol tx. Ages 13+: Medically Managed Inpatient Detox, Residential Treatment, Day Treatment (PHP), Intensive Outpatient (IOP), and General Outpatient (OP) programming. Takes private, tricare, cash."
Scholarship America,800-537-4180,scholarshipamerica.org,Minnesota,"Eliminates financial barriers to students' dreams, Veterans especially"
Section 236,,https://www.hud.gov/sites/documents/doc_14956.pdf,Source of my info: https://www.hud.gov/program_offices/housing/mfh/hsgrent,"Sliding scale rent?! With and without utility allowance; the link leads to 'calculations and variables sheet', sign-up link to come"
Section 42 Housing (not local),,https://ccdenver.org/housing/tax-credit/,,"Not an exhaustive list of section 42 participants, but still a decent list/resource database of places that have income restricted housing available. Tax break for apartment complexes that keep a percentage of their units for low income families."
Semper Fi & Americans Fund,760-725-3680,https://thefund.org/   https://thefund.org/contact-us/,,Military/vet fund
SHARP-Sexual Assault reporting line,719-338-9654,DOD safe helpline: 877-995-5247,,Military reporting line for sexual assault
Shivers Fund,,https://shiversfund.com/our-story/,,"$1000 scholarship to deserving youth annually; grants for student participation in the music festival at Colorado College, the vocal arts symposium at Colorado College and C/S Children's Chorale; small grants for youth and organizations"
Southeast Food Coalition,,https://www.facebook.com/SoutheastFoodCoalition/,,"Food focused non-profit that aims to build up food availability to those that are unable to make it to the grocery store, cannot afford it, that cannot afford healthy food"
Southern Colorado Retiree Assistance Council,719-556-7153,,"The Hub, Peterson Space Force Base","Military retirees and surviving spouses meeting, second wednesdays"
Special Kids Special Families  SKSF,719-447-8983,sksfcolorado.org           sksf@sksfcolorado.org,1915 Aerotech Dr.,"Foster care and adoption, wraparound services, respite care and daycare for children with disabilities and special needs. Joey's place adult center-activity center for adults with special needs and disabilities; residential host homes: caring and nurturing homes for adults with diabilities, behavioral health, transportation, mentorship, special olympics, home care, workforce development, education and training, veteran support services"
Spring bok Health,719-766-8511,1318 W Colorado   https://springbokhealth.us/,265 S Joe Martinez Blvd,"ADHD, anxiety, stress related illness, bipolar, depression, TBI, OCD, personality disorder, learning problems, schizoaffectiveschizophrenia, mental health coach, dv, SUD, substance abuse, developmentally delayed or disabled, grief and loss, children and adolescents, behavioral/family/va health court, expert witness consultations"
Suicide Prevention Lifeline,800-273-8255 (or text 838255),855-895-8398 (call or text),,Crisis support for current or former US military personnel and their families
Sunny Side Market,719-621-6380,https://sunnysidemarket.org/,"1230 E 8th St, Pueblo CO 81001",The food markets will still be open during their regular hours. There will be 5 appointments available every 10 minutes for the first two hours. Moving forward appointment scheduling will open each Friday at 8AM for the following week. Please see below for more information about how this new model will work:
Sunrise Counseling and Wellness-pe,,Nicole,,"Wellness program that will focus on foundational information regarding sleep hygiene, nutrition practices, and movement (aka…exercise). Sleep is the foundation for restoring and enhancing learning, an integral part in recovery as we must learn and implement the skills offered during individual and group sessions. Adequate and nourishing food allows the body and mind to heal from years of neglect. Nutrients that are protective of health and the immune system will allow us to decrease time spent feeling ill and missing work or other important appointments. Movement is the pathway for releasing all the happy chemicals that will fuel motivation, connection to self and others, and increased self-esteem and confidence. Be assured that the intention is a slow and progressive implementation of the habits you feel are achievable."
Sunrise Serenity-Pine House,719-219-1862,https://remerg.com/resources/sunrise-serenity-pine-house/,"616 N Pine St, 80905","Sunrise Serenity--Pine House provides safe and sober shared housing for men in a good location. Rooms are shared or private for $500 month. The house requires 12-step meetings, household duties and meetings, and has a zero tolerance policy. Services provided include job coaching. Write to the address for their Resident Intake Form to apply. It is possible to have a bed reserved prior to release. You may also call the number listed for information. There is a scholarship through Hornbuckle Foundation for clients who demonstrate a commitment to the program. Individuals must have their case managers or parole/probation officers call to begin the process with a three-party telephone orientation."
Supportive Services for Veteran Families SSVF,,https://www.va.gov/homeless/ssvf/ssvf-overview/,,"For very low-income Veterans, SSVF provides case management and supportive services to prevent the imminent loss of a Veteran's home or identify a new, more suitable housing situation for the individual and his or her family; or to rapidly re-house Veterans and their families who are homeless and might remain homeless without this assistance."
The Omni House Adult Eating Disorder Program,719-354-2765,https://www.psychologytoday.com/us/groups/the-omnihouse-adult-eating-disorder-program-colorado-springs-co/229867,"224 E Willamette Ave, C/S, CO 80903","2 hour, 9 week eating disorder group, $50/session every Tuesday 4-6 pm, offers emotional support, nutritional counsel, mindfulness, private cooking demo on the last day at The Studio of Brother Luck's"
Thrivent,800-847-4836,https://www.thrivent.com/generosity/money-canvas/home?utm_source=sem&utm_medium=google&utm_campaign=Money_Canvas_General_NB_voro&utm_adgroup=General&utm_term=financial+education+courses&gclid=CjwKCAjwreW2BhBhEiwAavLwfNxfWL67pLwyJTKTFrin7yB26uFrFpnzmcB7dUZ6OkApJo-24MT4SxoC2_YQAvD_BwE&gclsrc=aw.ds,MN/WI,Financial Classes
Traveler's Aid International,,https://www.travelersaid.org/,,"Bus passes, disability assistance, hotlines, active military, travel tips, food, shelter, resource database, food"
Trees for Troops,,https://www.christmasspiritfoundation.org/trees-for-troops,,"The mission of the Christmas Spirit Foundation is to advance the Christmas Spirit for kids, families and the environment through programs and activities."
Tri-Lakes Preservation Inc,tpitreasurer1@gmail.com,https://www.trilakespreservation.org/,woodmoor.writer@gmail.com,Preventing unreasonable commercial development in the tri-lakes area in order to preserve our natural resources for our community and our future
Tricare West Information,844-866-9378,https://www.tricare-west.com/content/hnfs/home/tw.html,,Military health plan information
Trimble Charity Fund Through the Elks Foundation,719-634-7360,https://veterans.networkofcare.org/pikespeak-co/services/agency?pid=coloradospringslodgenobpoelkstrimblefund_1042_17_0,elkslodge309@hotmail.com,"Will pay a portion of the fee for glasses; hearing aids, dental, medication"
Two Khings Development LLC,855-305-4464,twokhingsdevelompment.com,"401 N Main st, Ste A, Pueblo 81004","Not for profit that helps seniors and vets with independent living, assisted living, memory care, hestoric preservation projects; working on affordable housing for seniors and vets"
UCCS HealthCircle Veterans Health and Trauma Clinic,719-255-8003,uccs.edu,"4863 N Nevada Ave, 80918",
UCCS Veteran Startup Bootcamp,,https://ivmf.syracuse.edu/programs/entrepreneurship/,,Resource Library for veterans with business startups; bootcamp
United Access,719-590-1400,https://www.braunability.com/unitedaccess/us/en/locations/colorado-springs-co.html,"6285 Corporate Dr, C/S, CO 80919","Offers handicapable and mobility solutions to those in need, resources: https://www.braunability.com/us/en/help-me-buy/grants-funding/wheelchair-vehicle-grants-and-funding-by-state/colorado-wheelchair-van-grants.html"
United Way SEE: PIKES PEAK UNITED WAY,719-632-1543,https://www.ppunitedway.org/   https://www.unitedway.org/our-impact/focus,"518 N Nevada Ave, C/S, CO 80903","Call 211, and they will deliver a food box to your door within 24-48 hrs, financial classes, "
Urban Indian Health,303-953-6600,dihfs.org,"2880 W Holden Ps, 80204????","Denver Indian Health and Family Services (DIHFS) is Denver's only Urban Indian Health Program providing culturally appropriate care for American Indian and Alaska Native adults, children, and families. We serve primarily the Denver Metropolitan area including Adams, Arapahoe, Boulder, Broomfield, Denver, Douglas, Jefferson and Weld Counties. We are uniquely positioned to meet the health needs of our patients in a culturally competent way.  We provide a variety of services including primary care, dental care, behavioral health services, diabetes management/disease prevention, and enrollment in health insurance. We can also help connect you with community partners and resources for all your health needs!"
Urban League of Pikes Peak Region,719-634-1525,https://veterans.networkofcare.org/pikespeak-co/services/agency?pid=UrbanLeagueofthePikesPeakRegion_1042_17_0,"506 E moreno Ave, 80903",
Urban Peak,303-974-2900,https://www.urbanpeak.org/,303-974-2908 303-971-2928,"We provide a variety of services including primary care, dental care, behavioral health services, diabetes management/disease prevention, and enrollment in health insurance. We can also help connect you with community partners and resources for all your health needs!"
US Department of Veterans Affairs - Specially Adapted Housing Grant, ,benefits.va.gov/homeloans/adaptedhousing.asp,,"Max amount: $100,896, funds can be used to: construct a specially adapted home on land to be acquired, build a home on land already owned if suitable, remodel an existing home if suitable, or can be applied against unpaid principle mortgage balance of an adapted home already acquired without the assistance of a VA grant"
USA Cares,800-773-0387,http://usacares.org/apply/,"11760 Commonwealth Dr, Louiseville, Ky","Finan and advocacy assis to post 9/11 active-duty US military service personnel, Vets and their families"
VA Clinic on Garden of the Gods,719-593-5300,https://www.va.gov/eastern-colorado-health-care/locations/garden-of-the-gods-va-clinic/,1365 Garden of the Gods Rd ste 105 80907,"Walk-ins welcome on Mondays, Wednesdays, Thursdays for veterans"
VA Homeless Program,,https://www.va.gov/homeless/gpd.asp,,"offered annually (as funding permits) by the Department of Veterans Affairs to fund community agencies providing services to Veterans experiencing homelessness. The purpose of the transitional housing component of the program is to promote the development and provision of supportive housing and services with the goal of helping homeless Veterans achieve residential stability, increase their skill levels and/or income, and obtain greater self-determination. Additionally, the GPD Program offers Case Management grants to support housing retention for Veterans who were previously homeless and are transitioning to permanent housing."
VA Survivors' and Dependents' Education Fund,,https://www.va.gov/family-and-caregiver-benefits/education-and-careers/dependents-education-assistance/,,Check if you're eligible for educational funds for veterans dependants and survivors 
Valley Hope,888-255-1967 785-877-5111,https://valleyhope.org/about/why-valley-hope/,"22422 E Main St, Parker CO 80138","Sober Living, free assessments for LOC diagnosis; ""RTC, IOP, Rehab - SUD + New Beginings - women w/kids and no insurance or Medicaid "", detox; takes tricare, private, cash, gov't funding for subs use tx"
Vehicles for Veterans,1-855-811-4838,https://www.vehiclesforveterans.org/,MN 55416,Vehicles for veterans
Veteran Owned Business,,veteranownedbusiness.com,,Non-exhaustive list of veteran owned and operated businessses
Veteran Resource Database,904-405-1213,https://www.woundedwarriorproject.org/programs/wwp-resource-center,,Resource Database for Vets through Wounded Warriors Project
Veteran's Crisis Line (Military and Family),800-273-8255 (Press 1)  988,veteranscrisisline.net,text to 838255,"24/7, multiple language options, options for deaf and hard of hearing, online chat option"
Veteran's Foreign Wars,719-3992-8677 80911,vfw.org,719-632-2776 80903  719-632-9874 80918,Not for profit that helps veterans of foreign wars
Veteran's Job Club,,,"VA Medical Center, Building C Room 111 DENVER","3rd Thursday of the month, 9-11 am, VA Medical Center, job leads, meet employers, discover career resources, resume review"
Veteran Readiness and Employment program,,https://www.va.gov/careers-employment/vocational-rehabilitation/programs/,,
Veteran's Service Officers,719-520-7750  719-309-4729,vet@elpasoco.com,"530 Communication Cir, C/S, CO 80905","A Veteran Service Officer (VSO) is a trained and accredited professional who helps veterans, their families, and survivors apply for and manage VA benefits. VSOs can also help with resources for education, employment, health care, and more"
Veterans of Foreign Wars Charity Airlift,,,,Delivers food and toys to rural veterans and their families for the holidays.
Victim of Crime Compensation Board,,https://www.4thjudicialda.com/Include/VALE/VictimCompensationApplication5-1-19.pdf, ,Form for victim compensation fund
Victory Service Dogs,719-394-4046,https://www.victorysd.org/,"770 Wooten Rd Ste 103, C/S CO 80915","Service dogs for local veterans, first responders and children with disabilities"
Walgreens,719-471-3440,,Fillmore and Nevada,Medication Refills
Wear Blue Run to Remember,coloradosprings.community@wearblueruntoremember.org,https://www.wearblueruntoremember.org/coloradosprings,"7040 Rangewood Dr, Colorado Sprigs, CO 80923  1st Saturday of every month, cottonwood creek park","Wear a blue shirt and run in rememberance of veterans, the fallen, the current members, the familes"
Whitney Young Manor,(719) 591-0826,https://availcolorado.com/connect/news/property/whitney-young-manor/,"2129 Delta Dr, Colorado Springs, CO 80910",Affordable Housing
Women Infant Children WIC,719-526-0466   719-578-3199,Monday 12:30-15:30,,Military WIC sign up on base??? Fort Carson
Women's Army Corps veterans Association,,https://l.facebook.com/l.php?u=https%3A%2F%2Fpeakwacvets.wordpress.com%2Fabout%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBExeVU0VUZkTUNJRFFqeVRpVgEeWpD7bgya3FgZtlAGvPuy_iIY3288OgAMixNBEzZ00MkxlA6z-D4f8qipnKQ_aem_CPyQXNfVFe1KZvY4LD5jXg&h=AT0gqXnC9-aFHW6h5_Cz9bf9SZIq2y8_ntWfzinwtG-7VA1HsbP6vQz9jt5nxxMs9RKf0fh88AwoeXVOVTTaMn3pDTAMpkyi-HIcfGmzUbZmYqB8MBxfjmMsoOV2E2amRb0,,Not for Profit of former and curent female army veterans to help beterans
Woodmen Valley Chapel,719-388-5000 290 E Woodmen Rd,719-388-4916 8292 Woodmen Valley VW   woodmenvalley.org,719-533-6800 1681 Wagon Bow Way Monument   719-534-5215 1605 S Corona Ave,"Hospital visits, meal train ministry, sexuality struggles, marriage, relationship advice or counseling faith based, parent counseling, miscarriage/stillbirth/infant loss counseling; "
Woods Apartments,719-578-1930,,233 E Arvada St 80905,Affordable Housing
Working Cars for Working Families,,https://www.workingcarsforworkingfamilies.org/find-a-program/application/,info@workingcarsforworkingfamilies.org,"Working Cars for Working Families is a group of organizations united to ensure that working families can get, keep, and use a reliable used car at fair terms. We are a coalition of varied organizations, yet we all recognize the importance of a car to the success of families. Collectively and individually we strive to improve public policy, practices, and understanding."
Wounded Warrior Project,719-377-9491,https://www.woundedwarriorproject.org/,"1 S Nevada Ave, Ste 205, 80903",Helps wounded vets to gain independence through wrap around care
Young Life Service Center,719-381-1800,younglife.org,"420 N Cascade Ave, C/S, CO 80903",Not for profit that offers camping/retreats/etc for kids and young adults with christian values and ministries
