Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
SOAR Training,,https://www.easterseals.com/co/shared-components/spotlights/featured-resources/program-resources/disability-benefits-services/colorado-soar-training.html,,"Training an individual on how to properly sign up for SSI/SSDI, usually for case managers whom are helping unhoused individuals"
Social Security Administration,888-880-0688,ssa.gov,2306 E Pikes Peak Ave 80909,Social Security can get a SS card to anyone that has a letter from a doctor with a wet signature
Social Security Benefits Information,,https://remerg.com/category/social-services/social-security/,,
Social Security Hiring those with disabilities,,https://www.ssa.gov/careers/programs/individuals-with-disabilities.html,,Will hire those with disabilities with accomodations
Social Work Education Center,,https://www.socialworkdegree.net/,,"Resource Database, social work information on education and certification requirements"
Southern Peaks Regional Treatment Center,719-276-7500,southernpeaksrtc.org/,81212,"specialized behavioral health programs for both male and female adolescents, ages 10 to 18 (over 18 considered on a case by case basis), who are experiencing emotional, behavioral, psychological, educational, or social problems."
Special Kids Special Families  SKSF,719-447-8983,sksfcolorado.org           sksf@sksfcolorado.org,1915 Aerotech Dr.,"Foster care and adoption, wraparound services, respite care and daycare for children with disabilities and special needs. Joey's place adult center-activity center for adults with special needs and disabilities; residential host homes: caring and nurturing homes for adults with diabilities, behavioral health, transportation, mentorship, special olympics, home care, workforce development, education and training, veteran support services"
"Special Place, A",970-579-0033,specialplacecolorado.org,office@aspecialplacecolorado.org,NFP that works to address serious mental health illness on the Western slope
Spring bok Health,719-766-8511,1318 W Colorado   https://springbokhealth.us/,265 S Joe Martinez Blvd,"ADHD, anxiety, stress related illness, bipolar, depression, TBI, OCD, personality disorder, learning problems, schizoaffectiveschizophrenia, mental health coach, dv, SUD, substance abuse, developmentally delayed or disabled, grief and loss, children and adolescents, behavioral/family/va health court, expert witness consultations"
SSDI,,https://www.ssa.gov/applyfordisability/,Kits: https://www.ssa.gov/disability/disability_starter_kits.htm,Signing up for disability
State Mental Health Hospital,303-866-5700,https://cdhs.colorado.gov/CMHHIP,1575 Sherman St. Denver 80203,"CDHS is committed to providing all Coloradans with equitable access to our services. That includes working to ensure the information on our websites, and all other digital content, is fully accessible. Usually only ever takes people from prisons. Waitlist"
Story Church,719-776-0473,storychurch.co,St Vrain and Walnut  502 N Walnut St 80905,"Clothing, ask for Randy; Lazarus Project thru Story Church and Lazarus Project: violence interruption in gang and street culture, recovery spaces for those dealing with hurts habits and hang ups, housing insecurity aid and alleviation, mental health partnerships"
Street Petz-Colorado Springs Chapter,719-629-7389,https://www.facebook.com/StreetPetsColoradoSpringsChapter/,Monument Valley Park streetpetz.org,"violence prevention, mental health support, leadership program, school time program, food,            workforce development program"
Substance Abuse and Mental Health Services Adm.,800-662-4357,SAMHSA - Substance Abuse and Mental Health Services Administration, ,
Supporting Courts by Creating Opportunities for Recovery SCCOR,,https://sccor.net/,,"We are empowering individuals moving through the court system to have the support and services necessary to maintain sobriety, become rehabilitated, and contributing members of society so that they do not fall back into the cycle of incarceration.   SCCOR was created in 2019 as a non-profit to offer ancillary services and resources such as food, clothing, transportation, cell phones, baby food, and clothing to individuals and graduates of Problem-Solving Courts in El Paso and Teller County."
TESSA,719-633-3819 Crisis Line 24/7: 719-633-3819,tessacs.org,"435 Gold Pass Heights 80906, 24-hour crisis line, safehouse, victim advocacy (719-633-1462), and OHS liaisons (719-444-8119)","Domestic Violence Survivors Assistance; legal assistance, restraining orders"
The Resource Exchange,719-380-1100,tre.org/resources/,80919,"Excellent housing assistance list; eligibility determination, developmental disability determination, assistance with enrollment into Medicaid/State General Fund programs, service plan development, arrangement for services, service coordination (case management), monitoring of services received. "
"Tu Casa, Inc.",719-589-2465,https://www.slvtucasa.net/,"Alamosa, CO","24/7 crisis line, filing of legal documents, assistance with accessing social services, emergency shelter, assistance with resource/financial applications, child advocacy, & prevention education"
Unbreakable Ministries,844-493-8255,unbreakableministrires.weblow.io,,"Mental health, christian ministries, exercise"
United Access,719-590-1400,https://www.braunability.com/unitedaccess/us/en/locations/colorado-springs-co.html,"6285 Corporate Dr, C/S, CO 80919","Offers handicapable and mobility solutions to those in need, resources: https://www.braunability.com/us/en/help-me-buy/grants-funding/wheelchair-vehicle-grants-and-funding-by-state/colorado-wheelchair-van-grants.html"
United Providers,719-291-0296,https://upro1.com/,"6197 Lehman Dr. Ste 106, C/S, CO 80918","Employment, residential homemaker services, personal care services, mentorship services, respite care for adults, prevocational services, supported employment, supported housing for those with mental/physical/vocational needs not often covered by others. Individuals can apply on their own if needed."
Vehicles for Change,855-820-7990,https://www.vehiclesforchange.org/,"Must have: verifiable job offer to work minimum 30 hours a week; driver's license in the state in which you reside, no DWIs or DUIs on your record; ability to afford the ongoing cost of car ownership (insurance, fuel, repairs, etc); ability to cover the fees for taxes, tags and title;;; Vehicles for Change also operates a car award program for those who are members of their partner social service and job readiness agencies. The program provides vehicles to qualifying low-income families and guarantees low-interest loans. Note that you cannot apply for this program; your caseworker or cooperating agency must apply on your behalf. ;;; partner with Michigan, Maryland, Virginia",
"Warrior Games, Department of Defense",310-339-4552,https://dodwarriorgames.com/,katie@moswopr.com,"An adaptive sports competition for wounded warriors recovering from service, part of the warrior care program, provide reconditioning activities and competitive athletic opportunities to all wounded, ill and injured service members to improve their physical and mental wellness throughout the continuum of recovery and transition"
Westernaires,303-279-3767,http://www.westernaires.org/,"15200 W 6th Ave, Unit B Golden, CO, 80401","Westernaires is a mounted precision drill organization composed of Denver-area youngsters from 9 to 19 years of age. Founded in 1949, Westernaires has provided training in western riding, precision drills, and horse care for over 70 years. Some members also elect to receive training in specialty acts such as trick riding, roman riding, and dressage."
YMCA,,https://ppymca.org/about,,Not for profit with physical fitness classes
Youth Connections of Colorado,,https://youthconnectionsco.org/,Chelsea Taylor-Youth Connections Director chelsea.taylor@raisethefuture.org 303-755-4756 ext 222,"Youth Connections strengthens the ability of educators and schools to provide a school culture and climate that meets the social, emotional, and academic needs of all students, including those who experience significant challenges. With a focus on social emotional development and career-connected learning, Youth Connections provides educators and schools with technical assistance, resources, and support to improve mental health, well-being, and resiliency for adolescents in communities across Colorado."
Zach's Place,719-329-1717,https://sksfcolorado.org/programs/children-family-services/zachs-place/,"4795 Granby Cir, Colorado Springs, CO, 80919","Daycare/respite care for kids with special needs/disabilities, transportation, RN, summer programs, weekend care, before and after school care"
