Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Patient Access Network Foundation,866-316-7263,https://panfoundation.my.site.com/s/login,"1032 15th St NW, Ste 413, DC","Offers grants to assist with out of pocket medication copay costs, Health Insurance Premiums, Transport for activities that benefit overall health; income below/at federal poverty level, dependent on household size, reside in US, tx in US, receiving treatment/prescribed covered by fund"
Peak View Behavioral Health,719-694-0220,https://peakviewbh.com/,"7353 Sisters Grove, C/S, CO 80923","Mental/behavioral/psychiatric assistance, inpatient and outpatient, for youth as well, detox, takes medicaid, tricare, medicare, private, cash"
Peaks Recovery Centers,719-345-1025,https://peaksrecovery.com/?utm_campaign=gmb,2270 La Montana Wy Ste 200 80918,"Substance Abuse Alcohol Abuse Trauma and PTSD Treatment Services offered in Spanish PHP (Partial Hospitalization Program)Psychiatry Services, Detox Resdidential rehab program weekly individual therapy,2-4 week of programming, Medicaid Assisted treatment; private insurance or cash; in patient; tx; mental health, dd tx"
Pike Ride   bike   bicycle,719-235-5862,https://www.pikeride.org/pikerideforall,"739 E Pikes Peak Ave, C/S info@pikeride.org","If you're on benefits, WeRide is a $20 annual membership for anyone that can prove they're on assistance 90 minutes of ride time/day; Lease: $25/month; FULL ON LEASING, must have proof of benefits"
Pikes Peak Community Foundation,719-289-1251,ppcf.org,"315 E Pikes Peak Ave, #120 C/S CO 80903",Local charity financial assistance for Pikes Peak
Pikes Peak Library District Small Business Benefits,,,,Lifestyle Database via 'data axle' (teaches about what interests an individual has so as to know if they want your product); Market Analysis via Experian (look for customer archtype based on demo/psychographic); Market Analysis Pt. II via SizeUp (comparing your business to others)
Pikes Peak Veteran Housing Fund,719-323-2600,https://coloradosprings.gov/veteranhousingfund,"landlord-info@rmhumanservices.org 17 S Weber 1120 N. Circle Drive, Suite 230
Colorado Springs, CO 80909",Helps veterans at risk of homelessness/unhomed to get into housing. Financial assistance to veets to help them obtain housing as well as offering compensation to landlords if damages and unpaid rent are incurred.
Planned Parenthood,719-475-7162,https://www.plannedparenthood.org/planned-parenthood-rocky-mountains,3480 Centennial Blvd. 80907,"women's health care, men's health care, general health care, birth control, pregnancy (testing and services), HIV and STD testing, might offer financial assistance for Urinalysis"
Project Hope of Gunnison Valley,970-275-1193,https://www.hope4gv.org/,"Gunnison, CO","24/7 crisis line, emergency shelter, resources, transportation, advocacy, financial assistance, legal aid, housing, counseling, support groups"
Public Utilities Commission Bills Program,303-869-0380,https://puc.colorado.gov/utilitybillhelp?utm_medium=email&utm_source=govdelivery,dora_utility_bill_help@state.co.us,"Excel energy/black hills energy/atmos energy/CO natural gas customer who are receiving any kind of benefits may qualify for: pilot Utility Bill Help program (UBH), a utility energy assistance program for income qualified consumers. The UBH program helps Coloradans access resources to manage winter heating expenses."
Pueblo Works,719-922-1627,commwrks.org/pueblo-works,"525 N Santa Fe Ave, Pueblo, 81003","complete their job seeker workshop are matched with an employment coach who provides individualized job search assistance to include resume preparation, e-mail setup if needed, interview coaching, job leads, and community referrals for housing, transportation, healthcare, counseling, childcare, food and other support services. In addition, they provide life skills assistance to help address other issues related to success--financial management, time management, conflict resolution, anger management, parenting, reconciliation, and interpersonal communication skills. Call or email through the website link to get started. PuebloWorks is also able to provide free Lifeline phones."
Purple Star Schools,303-866-6600,competitive grants@cde.state.co.us,"Division of School Finance, Office of Grants Program Administration, 1525 Sherman St, Denver CO 80203",
Q Link Wireless,855-754-6543,https://qlinkwireless.com/?srsltid=AfmBOop0ls0wMJ0UZiGxtVAIs7aAAym5a457CiTIhHISAm7FGMuC-oBI,,Government phone medicaid phone
Reach Pikes Peak/Pikes Peak Community Action Agency-Family Connections Catholic Charities,719-476-1656,,917 E Moreno Ave,"PERMANENTLY CLOSED Financial assistance, help with taxes, Transition to Independence, rent, utilities, "
Restitution,,"Motion to Modify (2 links): https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20242%20Notice%20of%20Direct%20Payment%20of%20Restitution-Motion%20to%20Modify%20Restitution.docx
https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20242%20Notice%20of%20Direct%20Payment%20of%20Restitution-Motion%20to%20Modify%20Restitution.pdf ","Order to Modify (two links): https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20243%20Order%20to%20Modify%20Restitution%20Due%20to%20Settlement%20Agreement%20R8%2017.docx
https://www.coloradojudicial.gov/sites/default/files/2023-07/JDF%20243%20Order%20to%20Modify%20Restitution%20Due%20to%20Settlement%20Agreement%20R8%2017.pdf",Waiver Forms: https://www.coloradojudicial.gov/financial-services/office-restitution-services
Riders 4 Children,719-659-4892,https://www.riders4children.org/,doug@riders4children.org,Motorcycle riders who participate in rides to donate the proceeds to Ronald McDonald House and other not-for-profits that benefit children and families since
Rise Up School,719-447-9333,rup.org,"5045 List Dr, 80919; 2121 E LaSalle St, Ste 100, 80909","Individuals with Developmental disability host home providers, child family caregivers (CNA???), Children's residential program for ages 5-18 who need help; school K-12; Adult Day program; adult residential program; adult family caregiver (CNA???); adult supported employment"
Saint Vincent de Paul Society,303-757-4654,https://ssvpusa.org/         svdpden@outlook.com,"https://svdpden.org/    2830 Lawrence St Denver, CO 80205","Financial assistance for anything; phone number: leave a call back number and be prepared to get a call from a restricted number, it's one of the volunteers scheduling a home visit to discuss your situation, no sober living rent assistance, regular rent, utilities"
Salvation Army (for families only)/Family Hope Center,719-578-9190 719-635-1287,coloradosprings.salvationarmy.org pstock.tsa@gmail.com https://www.salvationarmyusa.org/usn/home/#whatwedo,"709 S Sierra Madre St, Colorado Springs, CO, 80903","Families shelter (children under 18), 90 day facility, get housing, case workers ONLY IF IN PROGRAM; Fountain has more financial resources that C/S branch; holiday gifts, rent, utility, food, rehab, summer camps, disaster relief, lgbtqiakpn support, domestic abuse, elderly, job training, veteran, life skills, human trafficking"
Schedule A,,https://gogovernment.org/resources-by-applicant/resources-for-people-with-disabilities/,,The explanation of the process for Schedule A employment applications and how they help their clients to streamline the process of applying with a disability.
Scholarship America,800-537-4180,scholarshipamerica.org,Minnesota,"Eliminates financial barriers to students' dreams, Veterans especially"
Servicios de la Raza,303-458-5851,http://www.serviciosdelaraza.org/,"Denver, Pueblo","Re-entry services, HIV & STI, essential services, youth leadership, victim services, employment and financial coaching, behavioral health, healthcare access, star community services for Latinx residents of Colorado"
Servicios De La Raza,"Pueblo: 719-359-4240, Denver: 720-410-7108, Crisis Line: 303-953-5930",https://serviciosdelaraza.org/,"Pueblo & Denver, CO","24/7 crisis line, re-entry services, STD/STI testing services, food pantry, clothing bank, case management, employment & financial coaching, behavioral health, & healthcare access"
Signing up for SSI/SSDI,800-772-1213,ssa.gov You can start an application online if you're tech savvy.,,"Look up names and addresses of doctors/hospitals/etc that they've been treated by since their last job or when the disability started, medicines they're on. SSI will back date (NOT back pay) to the first date of illness/disability/etc that proof of disability goes. Must be able to show that they worked 5/10 years prior to the disability/etc took effect."
SNAP Interactive Voice Response Call Center,800-816-4451,,,SNAP benefits assistance
Snap2Jobs (dba PrismXL),888-757-9675,https://snap2jobs.org/,3595 E Fountain Blvd 80910,"Job retention, adult basic education, employability services, vocational rehab, on-the-job-training, vocational training, case menagement, supportive services, meets minimum employment requirements for DHS to reinstate food stamps/etc"
SOAR Training,,https://www.easterseals.com/co/shared-components/spotlights/featured-resources/program-resources/disability-benefits-services/colorado-soar-training.html,,"Training an individual on how to properly sign up for SSI/SSDI, usually for case managers whom are helping unhoused individuals"
Social Security Benefits Information,,https://remerg.com/category/social-services/social-security/,,
Southern Colorado Health Network,719-578-9092,http://coloradohealthnetwork.org/,"1301 S 8th St, Ste 200","Rent and Utilities to people living with HIV, other financial case by case"
Springs Rescue Mission,719-632-1822,springsreecuemission.org,"5 West Las Vegas St., Colorado Springs, CO, 80903","Homeless Shelter, allows certain animals, food, housing, health and meals, skills and careers, culinary arts, custodial, construction trades, id voucher, furniture for those just leaving homelessness/in need, helps clients to attain minimum dhs requirements of employment to reinstate benefits/food stamps"
SSDI,,https://www.ssa.gov/applyfordisability/,Kits: https://www.ssa.gov/disability/disability_starter_kits.htm,Signing up for disability
Stand Up Wireless,800-544-4441,http://standupwireless.com/,,Government phone and tablet; medicaid phone
State (CO) Medicaid sign up line,800-221-3943,,,
Summit Primary Care,719-212-5122,Printers Pkwy Ste. 200,,PCP accepts medicaid
Tag Mobile,866-959-4918,https://tagmobile.com/,,Government phone medicaid phone
TANF ,,https://www.acf.hhs.gov/ofa/programs/tribal/tribal-tanf,,Native TANF 
Terracom Wireless,888-716-8880,terracomwireless.com,,Government phone medicaid phone
The Resource Exchange,719-380-1100,tre.org/resources/,80919,"Excellent housing assistance list; eligibility determination, developmental disability determination, assistance with enrollment into Medicaid/State General Fund programs, service plan development, arrangement for services, service coordination (case management), monitoring of services received. "
The Rock Family Church,719-531-6600,http://www.rockfamilychurch.com/,"4005 Lee Vance Dr, Colorado Springs, CO 80918",General assistance in financial help
Thrivent,800-847-4836,https://www.thrivent.com/generosity/money-canvas/home?utm_source=sem&utm_medium=google&utm_campaign=Money_Canvas_General_NB_voro&utm_adgroup=General&utm_term=financial+education+courses&gclid=CjwKCAjwreW2BhBhEiwAavLwfNxfWL67pLwyJTKTFrin7yB26uFrFpnzmcB7dUZ6OkApJo-24MT4SxoC2_YQAvD_BwE&gclsrc=aw.ds,MN/WI,Financial Classes
Traveler's Aid International,,https://www.travelersaid.org/,,"Bus passes, disability assistance, hotlines, active military, travel tips, food, shelter, resource database, food"
Tri-Lakes Cares,719-481-4864,http://tri-lakescares.org/,"235 N Jefferson St, Monument","Post-Secondary Education scholarship program and financial assistance for GED training and testing, rent, mortgage, utilities, car maintenance, food, bus passes, clothing, medical supplies/bills, gas cards"
"Tu Casa, Inc.",719-589-2465,https://www.slvtucasa.net/,"Alamosa, CO","24/7 crisis line, filing of legal documents, assistance with accessing social services, emergency shelter, assistance with resource/financial applications, child advocacy, & prevention education"
UC Health,,,,might offer financial assistance for Urinalysis
Unemployment Basic Links,,https://co.colorado.gov/unemployment,,Various links that will likely help in signing up/looking into unemployment benefits
Unemployment Contact Info for Regions,,https://cdle.colorado.gov/unemployment/contact-us,,Location based contact information
Unemployment Eligibility,,https://cdle.colorado.gov/unemployment/ui-claimant-guide/eligibility-for-ui-benefits,https://www.nolo.com/legal-encyclopedia/collecting-unemployment-benefits-colorado.html,Check your eligibility for unemployment
Unemployment General Info,,https://cdle.colorado.gov/unemployment,https://ppwfc.org/unemployment-resources/,
Unemployment How-To,,https://cdle.colorado.gov/unemployment/ui-claimant-guide/applying-for-ui-benefits,,The instructions on how to sign up for unemployment
Unemployment Identification Verification,,https://cdle.colorado.gov/unemployment,,Identification verification for unemployment purposes
Unemployment Payment Inforamtion,,https://cdle.colorado.gov/payment,,Look up how/when/where your unemployment check will be sent out/deposited
Unemployment Registration,,https://cdle.colorado.gov/unemployment/file-a-claim,https://cdle.colorado.gov/unemployment/file-a-claim,"Unemployment Registration Links, if you want to apply in person, go to anny of the community works locations"
Unemployment Resource Lists,,Financial: https://sites.google.com/state.co.us/employment-and-training-grants/home/quest-dwg,,Resource database for unemployment
Unemployment Tax Information,,https://www.getaheadcolorado.org/,https://cdle.colorado.gov/tax-form-1099-g,Help with taxes for those on/going on unemployment
United Way SEE: PIKES PEAK UNITED WAY,719-632-1543,https://www.ppunitedway.org/   https://www.unitedway.org/our-impact/focus,"518 N Nevada Ave, C/S, CO 80903","Call 211, and they will deliver a food box to your door within 24-48 hrs, financial classes, "
US Department of Labor: Hiring People with Disabilities,,https://www.dol.gov/general/topic/disability/hiring,,"Federal jobs for those with disabilities to get employment, general information"
US Department of Veterans Affairs - Specially Adapted Housing Grant, ,benefits.va.gov/homeloans/adaptedhousing.asp,,"Max amount: $100,896, funds can be used to: construct a specially adapted home on land to be acquired, build a home on land already owned if suitable, remodel an existing home if suitable, or can be applied against unpaid principle mortgage balance of an adapted home already acquired without the assistance of a VA grant"
VA Survivors' and Dependents' Education Fund,,https://www.va.gov/family-and-caregiver-benefits/education-and-careers/dependents-education-assistance/,,Check if you're eligible for educational funds for veterans dependants and survivors 
Valley Hope,888-255-1967 785-877-5111,https://valleyhope.org/about/why-valley-hope/,"22422 E Main St, Parker CO 80138","Sober Living, free assessments for LOC diagnosis; ""RTC, IOP, Rehab - SUD + New Beginings - women w/kids and no insurance or Medicaid "", detox; takes tricare, private, cash, gov't funding for subs use tx"
Veteran's Service Officers,719-520-7750  719-309-4729,vet@elpasoco.com,"530 Communication Cir, C/S, CO 80905","A Veteran Service Officer (VSO) is a trained and accredited professional who helps veterans, their families, and survivors apply for and manage VA benefits. VSOs can also help with resources for education, employment, health care, and more"
Welcome COS,314-750-9263,https://welcomecos.org/,amy.schulte@welcomecos.org,"English language learning, job education and training/upskilling, community resource navigation, citizenship test tutoring, student tutoring and school navigation, cultural mentorship, small group curriculum focused on cross-cultural transition and resettlement, health and benefits navigation beyond 90 days, life skills training, guidance on affordable housing, in-kind donations, learning and networking opportunities for other working in the refugee sector, church education with a focus on refugee care"
Women Infant Children WIC,719-526-0466   719-578-3199,Monday 12:30-15:30,,Military WIC sign up on base??? Fort Carson
Women's Sports Foundation,800-227-3988,http://womenssportsfoundation.org/,"247 W 30th St, Fl 5, Ny Ny",Grants and scholarships for female athletes and for educational curriculum; financial assistance with travel thraining and sports fees
Young Williams,,https://youngwilliams.com/#,,"Child support, housing assistance, SNAP, child care assis., TANF Student financial aid, LIHEAP, food, clothing, utilities, educational support"
